#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.100000000000000000e+01	1.011788772537423370e+03	5.093957384572399327e+00	nan	nan	2.890186260821026379e-02	2.570580880594063966e-04	9.868923715772622840e-01	4.410465248797462365e-03	nan	nan	nan	nan	2.834609604282656292e-02	1.999999999999982070e-01	9.877595000000000125e-01	9.886752468246204351e-03	1.041500000000000057e+02	1.499999999999999944e-01	3.919019762288827868e-02	3.014318068315362687e-04	nan	nan
5.200000000000000000e+01	1.037305357312590786e+03	5.105109611482984810e+00	nan	nan	2.800094603507703728e-02	2.687445526126776914e-04	9.865979974490791671e-01	4.508231820278992864e-03	nan	nan	nan	nan	2.749080604852216503e-02	1.999999999999983735e-01	9.874859999999999749e-01	1.012355362411563285e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.773154058149874590e-02	3.184662722014435106e-04	nan	nan
5.300000000000000000e+01	1.063808383284722368e+03	5.124081662448653596e+00	nan	nan	2.719935487308832930e-02	2.122028222514315871e-04	9.863195216841631474e-01	4.607929687293714320e-03	nan	nan	nan	nan	2.675479164132421595e-02	1.999999999999994005e-01	9.872285000000000643e-01	1.036085756169474910e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.642664415387542737e-02	2.276757379410224342e-04	nan	nan
5.400000000000000000e+01	1.091260816063754874e+03	5.142904495399784004e+00	nan	nan	2.708009927537170791e-02	1.890065343966210838e-04	9.860530478205091764e-01	4.710756701183193076e-03	nan	nan	nan	nan	2.668939800000180718e-02	2.000000000000004829e-01	9.869829999999999437e-01	1.059817982235449103e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.604839350013951810e-02	1.836255061252766493e-04	nan	nan
5.500000000000000000e+01	1.119001303306165028e+03	5.156068097258338589e+00	nan	nan	2.713083756507090813e-02	2.041299725532665142e-04	9.857853743834945615e-01	4.808458084525680555e-03	nan	nan	nan	nan	2.679179164482481390e-02	2.000000000000015654e-01	9.867360000000000575e-01	1.083862713281846628e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.590162455791860718e-02	2.056024070199900192e-04	nan	nan
5.600000000000000000e+01	1.146855196056526211e+03	5.162729430749566362e+00	nan	nan	2.791620730148413818e-02	2.562326100141902661e-04	9.855167128407931187e-01	4.909435506788229625e-03	nan	nan	nan	nan	2.762075471839109397e-02	2.000000000000026201e-01	9.864880000000000315e-01	1.107907444328244152e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.672504556904555850e-02	2.829871628996554140e-04	nan	nan
5.700000000000000000e+01	1.174084570030206805e+03	5.166567429237460374e+00	nan	nan	2.880422470317534067e-02	3.285988367930893429e-04	9.852425232448733805e-01	5.012097525068624077e-03	nan	nan	nan	nan	2.855316770621407763e-02	2.000000000000036748e-01	9.862345000000000139e-01	1.131999738063413884e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.767510760872098963e-02	3.845991979730561429e-04	nan	nan
5.800000000000000000e+01	1.200627294483328797e+03	5.175173982214840152e+00	nan	nan	2.939296632634316730e-02	3.110052649865374815e-04	9.849606029364809112e-01	5.110773454271516116e-03	nan	nan	nan	nan	2.916091516548813267e-02	2.000000000000038691e-01	9.859735000000000582e-01	1.156358692835302709e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.822698549705576959e-02	3.524180101092088931e-04	nan	nan
5.900000000000000000e+01	1.226786825165574783e+03	5.192432142935185624e+00	nan	nan	2.919567696903239973e-02	2.583671814451797511e-04	9.846761969202373344e-01	5.212624609512484658e-03	nan	nan	nan	nan	2.897794824404664737e-02	2.000000000000037581e-01	9.857099999999999751e-01	1.180717647607191362e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.775820304732006860e-02	2.678564587279996150e-04	nan	nan
6.000000000000000000e+01	1.253271136369335181e+03	5.211812442016849012e+00	nan	nan	2.875583232996111599e-02	2.216098229574651123e-04	9.843901397983291224e-01	5.315372460845978198e-03	nan	nan	nan	nan	2.855416589924653081e-02	2.000000000000036471e-01	9.854449999999999044e-01	1.205182126969737630e-02	1.041500000000000057e+02	1.499999999999999944e-01	3.698474057728487474e-02	2.036623465601672715e-04	nan	nan
