depth_top	depth_bot	duration	dur_unc
202.425	202.6	1.0	0.005997640242270119
202.6	202.775	1.0	0.005954950783559898
202.775	202.975	1.0	0.005913160106219895
202.975	203.15	1.0	0.00587223710789031
203.15	203.475	1.0	0.005832152172509986
203.475	203.65	1.0	0.005792877080180059
203.65	203.85	1.0	0.005754384923689848
203.85	204.025	1.0	0.005716650031080128
204.025	204.225	1.0	0.005679647893569673
204.225	204.45	1.0	0.005643355098780223
204.45	204.675	1.0	0.005607749268360163
204.675	205.0	1.0	0.005572809000079726
205.0	205.225	1.0	0.0055385138137400425
205.225	205.4	1.0	0.005504844100689965
205.4	205.625	1.0	0.005471781076740179
205.625	205.825	1.0	0.005439306738119765
205.825	206.025	1.0	0.0054074038202802654
206.025	206.225	1.0	0.005376055759309661
206.225	206.425	1.0	0.005345246655810154
206.425	206.625	1.0	0.005314961240970195
206.625	206.85	1.0	0.005285184844849855
206.85	207.125	1.0	0.005255903366439885
207.125	207.325	1.0	0.005227103245589948
207.325	207.5	1.0	0.0051987714367602855
207.5	207.825	1.0	0.005170895383969754
207.825	208.025	1.0	0.005143462997630355
208.025	208.225	1.0	0.005116462632369867
208.225	208.425	1.0	0.005089883066339951
208.425	208.675	1.0	0.005063713481559873
208.675	208.875	1.0	0.005037943445449944
208.875	209.075	1.0	0.005012562893380146
209.075	209.275	1.0	0.00498756211209006
209.275	209.475	1.0	0.00496293172411999
209.475	209.675	1.0	0.004938662673009908
209.675	209.875	1.0	0.00491474620933996
209.875	210.15	1.0	0.0048911738774002345
210.15	210.375	1.0	0.004867937502739839
210.375	210.575	1.0	0.004845029180160054
210.575	210.75	1.0	0.004822441262470001
210.75	210.975	1.0	0.004800166349729906
210.975	211.3	1.0	0.004778197279089902
211.3	211.5	1.0	0.0047565271151199795
