depth	thinning	rel_unc
3051	0.0673	0.001346
3052	0.0674	0.001348
3053	0.0674	0.001348
3054	0.0674	0.001348
3055	0.0674	0.001348
3056	0.0674	0.001348
3057	0.0674	0.001348
3058	0.0674	0.001348
3059	0.0673	0.001346
3060	0.0673	0.001346
3061	0.0673	0.001346
3062	0.0673	0.001346
3063	0.0674	0.001348
3064	0.0673	0.001346
3065	0.0673	0.001346
3066	0.0673	0.001346
3067	0.0673	0.001346
3068	0.0672	0.001344
3069	0.0672	0.001344
3070	0.0672	0.001344
3071	0.0671	0.001342
3072	0.0671	0.001342
3073	0.0671	0.001342
3074	0.0671	0.001342
3075	0.0671	0.001342
3076	0.067	0.00134
3077	0.067	0.00134
3078	0.0669	0.001338
3079	0.0669	0.001338
3080	0.0668	0.001336
3081	0.0668	0.001336
3082	0.0667	0.001334
