#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.700000000000000000e+01	1.529301432092554194e+02	1.852515926098048937e-01	nan	nan	2.043054853788220104e-01	3.582804104867932243e-03	9.789903956924933537e-01	1.718712924761484767e-02	nan	nan	nan	nan	2.389349999999996754e-01	1.500000000000000222e-01	9.848000000000000087e-01	2.571382408352392707e-02	7.078385714285710151e+01	2.373699782002771097e-01	2.347701199164271835e-01	2.836377081365516707e-04	nan	nan
5.800000000000000000e+01	1.571896290431254783e+02	1.843696553259837889e-01	nan	nan	1.837735537301672106e-01	3.210969188373887818e-03	9.786356422121851306e-01	1.706293054051673252e-02	nan	nan	nan	nan	2.138580000000001036e-01	1.500000000000000222e-01	9.844000000000000528e-01	2.555396952168684233e-02	7.100642857142860009e+01	2.374887411280888760e-01	2.089530464796239551e-01	2.397234110801579052e-04	nan	nan
5.900000000000000000e+01	1.619753931985072199e+02	1.833924642256815618e-01	nan	nan	2.127370317045619019e-01	3.703724757953145378e-03	9.783802745436234183e-01	1.694553804435513372e-02	nan	nan	nan	nan	2.463460000000008421e-01	1.500000000000000222e-01	9.840999999999999748e-01	2.539411495984975412e-02	7.124914285714289974e+01	2.376228480823505129e-01	2.412178488387538289e-01	2.795970858329145333e-04	nan	nan
6.000000000000000000e+01	1.661210234029638855e+02	1.825478304699623133e-01	nan	nan	1.857231294335167648e-01	3.221996581347382968e-03	9.780248512004868777e-01	1.683147477619293883e-02	nan	nan	nan	nan	2.140059999999994744e-01	1.500000000000000222e-01	9.837000000000000188e-01	2.523688020844807797e-02	7.143128571428570694e+01	2.377395961407925418e-01	2.106011835804900145e-01	2.569045653198515512e-04	nan	nan
6.100000000000000000e+01	1.708693347989338349e+02	1.816017417733083450e-01	nan	nan	1.867747761886952296e-01	3.228149884369630514e-03	9.777640152222751846e-01	1.672518090223478957e-02	nan	nan	nan	nan	2.140810000000001878e-01	1.500000000000000222e-01	9.834000000000000519e-01	2.510035670368808772e-02	7.179528571428569705e+01	2.378739838418669206e-01	2.104229450286277947e-01	2.467433144718158894e-04	nan	nan
6.200000000000000000e+01	1.756216682474745880e+02	1.806965765893323306e-01	nan	nan	2.038957213267274526e-01	3.511551285338331864e-03	9.775031578377085806e-01	1.662439288220596972e-02	nan	nan	nan	nan	2.325119999999998299e-01	1.500000000000000222e-01	9.830999999999999739e-01	2.496383319892809746e-02	7.193685714285709309e+01	2.380092047727746796e-01	2.282336784742260705e-01	2.721552606852030236e-04	nan	nan
6.300000000000000000e+01	1.800031425622432835e+02	1.798927592589949775e-01	nan	nan	1.968740206741332044e-01	3.378948949881266199e-03	9.771411183272770140e-01	1.652820430741046981e-02	nan	nan	nan	nan	2.233760000000000190e-01	1.500000000000000222e-01	9.827000000000000179e-01	2.483442464578023909e-02	7.207857142857139365e+01	2.381345178958894637e-01	2.189416080422077748e-01	2.710420585169620394e-04	nan	nan
6.400000000000000000e+01	1.845705704209407543e+02	1.790985822937854466e-01	nan	nan	1.845016920035180419e-01	3.155219617244635951e-03	9.768721886680954425e-01	1.644478100366802975e-02	nan	nan	nan	nan	2.082189999999997099e-01	1.500000000000000222e-01	9.824000000000000510e-01	2.473099138306440042e-02	7.238200000000000500e+01	2.382658143509829851e-01	2.041092280901481426e-01	2.462693882161638291e-04	nan	nan
6.500000000000000000e+01	1.894699079440748619e+02	1.782735378462372566e-01	nan	nan	1.855993839541036916e-01	3.162341480171242548e-03	9.765038016464926418e-01	1.636482632199941570e-02	nan	nan	nan	nan	2.082929999999993953e-01	1.500000000000000222e-01	9.819999999999999840e-01	2.462755812034856176e-02	7.247285714285719394e+01	2.384074132310880223e-01	2.042639539606946608e-01	2.541042964424221557e-04	nan	nan
6.600000000000000000e+01	1.943655343167652916e+02	1.774799920606059123e-01	nan	nan	2.280850671681813324e-01	3.873439052139532497e-03	9.762307680051083292e-01	1.629867169390420215e-02	nan	nan	nan	nan	2.546719999999993433e-01	1.500000000000000222e-01	9.817000000000000171e-01	2.454155515821324768e-02	7.274599999999999511e+01	2.385497003683783590e-01	2.492390200432186287e-01	3.209462683778087052e-04	nan	nan
6.700000000000000000e+01	1.983777471710230031e+02	1.768627206724499024e-01	nan	nan	1.795073708027732085e-01	3.038319420138480692e-03	9.758496006938228717e-01	1.625053367482040198e-02	nan	nan	nan	nan	1.993800000000014450e-01	1.500000000000000222e-01	9.812999999999999501e-01	2.449274015248246658e-02	7.321128571428569387e+01	2.386669108334845690e-01	1.949576702416258578e-01	2.501228222136537985e-04	nan	nan
6.800000000000000000e+01	2.035070657495668627e+02	1.761034085175517683e-01	nan	nan	1.906790013210811208e-01	3.215865718849200694e-03	9.755678663941329543e-01	1.620929443635231795e-02	nan	nan	nan	nan	2.105689999999995621e-01	1.500000000000000222e-01	9.809999999999999831e-01	2.444392514675168895e-02	7.348442857142859452e+01	2.388175488290127935e-01	2.061098317894930476e-01	2.781711417378068384e-04	nan	nan
6.900000000000000000e+01	2.083588478859053907e+02	1.754392671405681225e-01	nan	nan	2.119244568248646876e-01	3.562575779523585555e-03	9.751688138860947763e-01	1.621737023266759184e-02	nan	nan	nan	nan	2.327779999999997074e-01	1.500000000000000222e-01	9.806000000000000272e-01	2.447486126423034647e-02	7.374728571428569524e+01	2.389608637058922291e-01	2.286409150801863577e-01	3.212955766978827865e-04	nan	nan
7.000000000000000000e+01	2.127325182749050612e+02	1.749025253471396535e-01	nan	nan	1.867721060028513791e-01	3.129590222380363926e-03	9.747455719207055447e-01	1.629390364329623767e-02	nan	nan	nan	nan	2.040320000000015455e-01	1.500000000000000222e-01	9.801999999999999602e-01	2.461386061206256859e-02	7.416200000000000614e+01	2.390937134322467517e-01	2.011322775451902245e-01	2.910374166606112989e-04	nan	nan
7.100000000000000000e+01	2.177043706906632394e+02	1.743650723793947754e-01	nan	nan	2.057055548267603118e-01	3.443920114101830469e-03	9.744217923393974079e-01	1.637658978127992312e-02	nan	nan	nan	nan	2.240189999999984138e-01	1.500000000000000222e-01	9.798999999999999932e-01	2.475285995989479071e-02	7.410128571428569444e+01	2.392469309511015829e-01	2.203007868513042478e-01	3.144680143114939237e-04	nan	nan
7.200000000000000000e+01	2.222436191168387154e+02	1.739597697070703053e-01	nan	nan	1.916672057544835384e-01	3.208499604540175805e-03	9.739982422977311316e-01	1.645514953543347064e-02	nan	nan	nan	nan	2.082300000000003593e-01	1.500000000000000222e-01	9.795000000000000373e-01	2.489238194169160132e-02	7.405085714285709741e+01	2.393872479353593707e-01	2.041948647196087652e-01	2.779963936709401113e-04	nan	nan
