depth,ecm
880.67,41.8486
881.22,49.0856
881.76,50.1612
882.43,45.081
883.17,43.7448
883.79,38.9902
884.34,47.4126
884.89,41.4092
885.44,37.3274
885.95,43.6246
886.45,41.9186
886.96,42.1312
887.51,40.9798
888.05,39.5958
888.55,41.3718
889.1,42.7898
889.65,46.6352
890.4,41.8552
892.15,44.2804
893.73,42.6466
894.33,40.0728
894.89,42.4558
895.44,46.3818
896.0,47.9018
896.6,43.3506
897.16,37.133
897.71,39.1434
898.25,46.0748
898.78,41.4918
899.93,43.0504
901.06,38.1886
901.61,27.8358
902.15,42.5468
902.67,45.2378
903.24,42.9278
903.84,41.1548
904.59,49.8688
905.46,43.318
906.14,40.1438
906.7,40.6716
907.25,49.6656
907.77,58.7544
908.32,49.7726
908.89,46.5976
909.44,41.2518
909.95,40.8022
910.48,35.1446
911.03,25.8664
911.59,37.7822
912.46,44.2896
913.77,42.5944
914.8,38.8326
915.35,40.0394
915.85,43.5536
916.36,41.3056
917.06,43.151
917.9,44.3098
918.56,42.1196
919.11,33.5224
919.65,37.251
920.15,37.2976
920.69,35.9912
921.24,36.8326
921.81,33.7756
922.47,36.095
923.11,30.0262
923.65,33.4454
924.23,33.8006
924.83,38.7822
925.35,40.55
925.87,43.204
926.42,37.5216
926.95,42.4646
927.45,46.325
927.96,42.1764
928.52,46.797
929.11,43.0558
929.65,41.0106
930.18,49.288
930.73,46.3524
931.34,48.609
931.99,46.2584
932.62,40.299
933.22,43.6168
933.75,44.8808
934.7,42.244
935.65,51.4378
936.2,47.3702
936.79,42.8962
937.39,34.6696
937.97,35.145
938.76,39.21
939.73,41.711
940.44,37.8006
941.0,37.9566
941.61,37.2456
942.25,36.9806
942.88,43.2394
943.53,39.5174
944.19,40.4216
944.78,38.7392
945.33,40.1122
945.85,38.1202
946.35,38.7468
946.94,39.6712
947.59,45.0118
948.25,45.9338
948.89,42.9224
949.49,41.682
950.1,38.3902
950.73,40.8206
951.38,40.6146
952.0,40.2632
952.6,45.4242
953.15,40.9814
953.65,36.8966
954.15,35.7598
954.71,43.1376
955.31,41.4796
955.92,42.2768
956.53,44.192
957.11,44.8152
957.65,45.627
958.17,47.1388
959.29,45.3574
960.77,38.1146
961.65,43.0518
962.15,35.8968
962.96,39.4054
964.71,44.0214
966.15,45.6978
966.69,44.6478
967.25,34.1136
967.85,40.0236
968.46,40.626
969.02,44.4118
