#IGOR SMB Depth (m)	mm ie	error
914.2896104	0.037214267	0.2
914.2992965	0.037204473	0.2
914.3089826	0.037194679	0.2
914.3186686	0.037194679	0.2
914.3283547	0.037194679	0.2
914.3380408	0.037194679	0.2
914.3477269	0.037194679	0.2
914.3574129	0.037194679	0.2
914.367099	0.037194679	0.2
914.3767851	0.037194679	0.2
914.3864712	0.037194679	0.2
914.3961572	0.037194679	0.2
914.4058433	0.037194679	0.2
914.4155294	0.037194679	0.2
914.4252154	0.037194679	0.2
914.4349015	0.037194679	0.2
914.4445876	0.037194679	0.2
914.4542737	0.037194679	0.2
914.4639597	0.037194679	0.2
914.4736458	0.037194679	0.2
914.4833319	0.037194679	0.2
914.493018	0.037194679	0.2
914.502704	0.037194679	0.2
914.5123901	0.037194679	0.2
914.5220762	0.037194679	0.2
914.5317623	0.037194679	0.2
914.5414483	0.037194679	0.2
914.5511344	0.037194679	0.2
914.5608205	0.037194679	0.2
914.5705065	0.037194679	0.2
914.5801926	0.037194679	0.2
914.5898787	0.037194679	0.2
914.5995648	0.037194679	0.2
914.6092508	0.037194679	0.2
914.6189369	0.037194679	0.2
914.628623	0.037194679	0.2
914.6383091	0.037194679	0.2
914.6479951	0.037194679	0.2
914.6576812	0.037194679	0.2
914.6673673	0.037194679	0.2
914.6770534	0.037194679	0.2
914.6867394	0.037194679	0.2
914.6964255	0.037194679	0.2
914.7061116	0.037194679	0.2
914.7157976	0.037194679	0.2
914.7254837	0.037194679	0.2
914.7351698	0.037194679	0.2
914.7448559	0.037194679	0.2
914.7545419	0.037194679	0.2
914.764228	0.037194679	0.2
914.7739141	0.037194679	0.2
914.7836002	0.037194679	0.2
914.7932862	0.037194679	0.2
914.8029723	0.037194679	0.2
914.8126584	0.037194679	0.2
914.8223445	0.037194679	0.2
914.8320305	0.037194679	0.2
914.8417166	0.037194679	0.2
914.8514027	0.037194679	0.2
914.8610887	0.037194679	0.2
914.8707748	0.037194679	0.2
914.8804609	0.037194679	0.2
914.890147	0.037194679	0.2
914.899833	0.037194679	0.2
914.9095191	0.037194679	0.2
914.9192052	0.037194679	0.2
914.9288913	0.037194679	0.2
914.9385773	0.037194679	0.2
914.9482634	0.037194679	0.2
914.9579495	0.037194679	0.2
914.9676355	0.037194679	0.2
914.9773216	0.037194679	0.2
914.9870077	0.037194679	0.2
914.9966938	0.037194679	0.2
915.0063798	0.037194679	0.2
915.0160659	0.037194679	0.2
915.025752	0.037194679	0.2
915.0354381	0.037194679	0.2
915.0451241	0.037194679	0.2
915.0548102	0.037194679	0.2
915.0644963	0.037194679	0.2
915.0741824	0.037194679	0.2
915.0838684	0.037194679	0.2
915.0935545	0.037194679	0.2
915.1032406	0.037194679	0.2
915.1129266	0.037194679	0.2
915.1226127	0.037194679	0.2
915.1322988	0.037194679	0.2
915.1419849	0.037194679	0.2
915.1516709	0.037194679	0.2
915.161357	0.037194679	0.2
915.1710431	0.037194679	0.2
915.1807292	0.037194679	0.2
915.1904152	0.037194679	0.2
915.2001013	0.037194679	0.2
915.2097874	0.037194679	0.2
915.2194735	0.037194679	0.2
915.2291595	0.037194679	0.2
915.2388456	0.037194679	0.2
915.2485317	0.037194679	0.2
915.2582177	0.037194679	0.2
915.2679038	0.037194679	0.2
915.2775899	0.037194679	0.2
915.287276	0.037194679	0.2
915.296962	0.037194679	0.2
915.3066481	0.037194679	0.2
915.3163342	0.037194679	0.2
915.3260203	0.037194679	0.2
915.3357063	0.037194679	0.2
915.3453924	0.037194679	0.2
915.3550785	0.037194679	0.2
915.3647646	0.037194679	0.2
915.3744506	0.037194679	0.2
915.3841367	0.037194679	0.2
915.3938228	0.037194679	0.2
915.4035088	0.037194679	0.2
915.4131949	0.037194679	0.2
915.422881	0.037194679	0.2
915.4325671	0.037194679	0.2
915.4422531	0.037194679	0.2
915.4519392	0.037194679	0.2
915.4616253	0.037194679	0.2
915.4713114	0.037194679	0.2
915.4809974	0.037215769	0.2
915.4906835	0.037236859	0.2
915.5003696	0.037257949	0.2
915.5100557	0.037279039	0.2
915.5197417	0.037300129	0.2
915.5294278	0.037321219	0.2
915.5391139	0.037342309	0.2
915.5487999	0.037363399	0.2
915.558486	0.037384488	0.2
915.5681721	0.037405578	0.2
915.5778582	0.037426668	0.2
915.5875442	0.037447758	0.2
915.5972303	0.037468848	0.2
915.6069164	0.037489938	0.2
915.6166025	0.037511028	0.2
915.6262885	0.037532118	0.2
915.6359746	0.037553208	0.2
915.6456607	0.037574298	0.2
915.6553468	0.037595387	0.2
915.6650328	0.037616477	0.2
915.6747189	0.037637567	0.2
915.684405	0.037658657	0.2
915.694091	0.037679747	0.2
915.7037771	0.037700837	0.2
915.7134632	0.037721927	0.2
915.7231493	0.037743017	0.2
915.7328353	0.037764107	0.2
915.7425214	0.037785197	0.2
915.7522075	0.037806286	0.2
915.7618936	0.037827376	0.2
915.7715796	0.037848466	0.2
915.7812657	0.037869556	0.2
915.7909518	0.037890646	0.2
915.8006379	0.037911736	0.2
915.8103239	0.037932826	0.2
915.82001	0.037953916	0.2
915.8300658	0.037975006	0.2
915.8401216	0.037996096	0.2
915.8501773	0.038017185	0.2
915.8602331	0.038038275	0.2
915.8702889	0.038059365	0.2
915.8803447	0.038080455	0.2
915.8904005	0.038101545	0.2
915.9004563	0.038122635	0.2
915.910512	0.038143725	0.2
915.9205678	0.038164815	0.2
915.9306236	0.038185905	0.2
915.9406794	0.038206995	0.2
915.9507352	0.038228084	0.2
915.9607909	0.038249174	0.2
915.9708467	0.038270264	0.2
915.9809025	0.038291354	0.2
915.9909583	0.038312444	0.2
916.0010141	0.038333534	0.2
916.0110699	0.038354624	0.2
916.0211256	0.038375714	0.2
916.0311814	0.038396804	0.2
916.0412372	0.038417893	0.2
916.051293	0.038438983	0.2
916.0613488	0.038460073	0.2
916.0714046	0.038481163	0.2
916.0814603	0.038502253	0.2
916.0915161	0.038523343	0.2
916.1015719	0.038544433	0.2
916.1116277	0.038565523	0.2
916.1216835	0.038586613	0.2
916.1317392	0.038607703	0.2
916.141795	0.038628792	0.2
916.1518508	0.038649882	0.2
916.1619066	0.038670972	0.2
916.1719624	0.038692062	0.2
916.1820182	0.038692062	0.2
916.1920739	0.038692062	0.2
916.2021297	0.038692062	0.2
916.2121855	0.038692062	0.2
916.2222413	0.038692062	0.2
916.2322971	0.038692062	0.2
916.2423528	0.038692062	0.2
916.2524086	0.038692062	0.2
916.2624644	0.038692062	0.2
916.2725202	0.038692062	0.2
916.282576	0.038692062	0.2
916.2926318	0.038692062	0.2
916.3026875	0.038692062	0.2
916.3127433	0.038692062	0.2
916.3227991	0.038692062	0.2
916.3328549	0.038692062	0.2
916.3429107	0.038692062	0.2
916.3529665	0.038692062	0.2
916.3630222	0.038692062	0.2
916.373078	0.038692062	0.2
916.3831338	0.038692062	0.2
916.3931896	0.038692062	0.2
916.4032454	0.038692062	0.2
916.4133011	0.038692062	0.2
916.4233569	0.038692062	0.2
916.4334127	0.038692062	0.2
916.4434685	0.038692062	0.2
916.4535243	0.038692062	0.2
916.4635801	0.038692062	0.2
916.4736358	0.038692062	0.2
916.4836916	0.038692062	0.2
916.4937474	0.038692062	0.2
916.5038032	0.038692062	0.2
916.513859	0.038692062	0.2
916.5239147	0.038692062	0.2
916.5339705	0.038692062	0.2
916.5440263	0.038692062	0.2
916.5540821	0.038692062	0.2
916.5641379	0.038692062	0.2
916.5741937	0.038692062	0.2
916.5842494	0.038692062	0.2
916.5943052	0.038692062	0.2
916.604361	0.038692062	0.2
916.6144168	0.038692062	0.2
916.6244726	0.038692062	0.2
916.6345284	0.038692062	0.2
916.6445841	0.038692062	0.2
916.6546399	0.038692062	0.2
916.6646957	0.038692062	0.2
916.6747515	0.038692062	0.2
916.6848073	0.038692062	0.2
916.694863	0.038692062	0.2
916.7049188	0.038692062	0.2
916.7149746	0.038692062	0.2
916.7250304	0.038692062	0.2
916.7350862	0.038692062	0.2
916.745142	0.038692062	0.2
916.7551977	0.038692062	0.2
916.7652535	0.038692062	0.2
916.7753093	0.038692062	0.2
916.7853651	0.038692062	0.2
916.7954209	0.038692062	0.2
916.8054766	0.038692062	0.2
916.8155324	0.038692062	0.2
916.8255882	0.038692062	0.2
916.835644	0.038692062	0.2
916.8456998	0.038692062	0.2
916.8557556	0.038692062	0.2
916.8658113	0.038692062	0.2
916.8758671	0.038692062	0.2
916.8859229	0.038692062	0.2
916.8959787	0.038692062	0.2
916.9060345	0.038692062	0.2
916.9160903	0.038692062	0.2
916.926146	0.038692062	0.2
916.9362018	0.038692062	0.2
916.9462576	0.038692062	0.2
916.9563134	0.038692062	0.2
916.9663692	0.038692062	0.2
916.9764249	0.038692062	0.2
916.9864807	0.038692062	0.2
916.9965365	0.038692062	0.2
917.0065923	0.038692062	0.2
917.0166481	0.038692062	0.2
917.0267039	0.038692062	0.2
917.0367596	0.038692062	0.2
917.0468154	0.038692062	0.2
917.0568712	0.038692062	0.2
917.066927	0.038692062	0.2
917.0769828	0.038692062	0.2
917.0870385	0.038692062	0.2
917.0970943	0.038692062	0.2
917.1071501	0.038692062	0.2
917.1172059	0.038692062	0.2
917.1272617	0.038692062	0.2
917.1373175	0.038692062	0.2
917.1473732	0.038692062	0.2
917.157429	0.038692062	0.2
917.1674848	0.038692062	0.2
917.1775406	0.038692062	0.2
917.1875964	0.038692062	0.2
917.1976522	0.038692062	0.2
917.2077079	0.038692062	0.2
917.2177637	0.038692062	0.2
917.2278195	0.038692062	0.2
917.2378753	0.038692062	0.2
917.2479311	0.038692062	0.2
917.2579868	0.038692062	0.2
917.2680426	0.038692062	0.2
917.2780984	0.038692062	0.2
917.2881542	0.038692062	0.2
917.29821	0.038692062	0.2
917.3082658	0.038692062	0.2
917.3183215	0.038692062	0.2
917.3283773	0.038692062	0.2
917.3384331	0.038692062	0.2
917.3484889	0.038692062	0.2
917.3585447	0.038692062	0.2
917.3686004	0.038692062	0.2
917.3786562	0.038692062	0.2
917.388712	0.038692062	0.2
917.3987678	0.038692062	0.2
917.4088236	0.038692062	0.2
917.4188794	0.038692062	0.2
917.4289351	0.038692062	0.2
917.4389909	0.038692062	0.2
917.4490467	0.038692062	0.2
917.4591025	0.038692062	0.2
917.4691583	0.038692062	0.2
917.4792141	0.038692062	0.2
917.4892698	0.038692062	0.2
917.4993256	0.038692062	0.2
917.5093814	0.038692062	0.2
917.5194372	0.038692062	0.2
917.529493	0.038692062	0.2
917.5395487	0.038692062	0.2
917.5496045	0.038692062	0.2
917.5596603	0.038692062	0.2
917.5697161	0.038692062	0.2
917.5797719	0.038692062	0.2
917.5898277	0.038692062	0.2
917.5998834	0.038692062	0.2
917.6099392	0.038692062	0.2
917.619995	0.038692062	0.2
917.6300508	0.038692062	0.2
917.6401066	0.038692062	0.2
917.6501623	0.038692062	0.2
917.6602181	0.038692062	0.2
917.6702739	0.038692062	0.2
917.6803297	0.038692062	0.2
917.6903855	0.038692062	0.2
917.7004413	0.038692062	0.2
917.710497	0.038692062	0.2
917.7205528	0.038692062	0.2
917.7306086	0.038692062	0.2
917.7406644	0.038692062	0.2
917.7507202	0.038692062	0.2
917.7607759	0.038692062	0.2
917.7708317	0.038692062	0.2
917.7808875	0.038692062	0.2
917.7909433	0.038692062	0.2
917.8009991	0.038692062	0.2
917.8110549	0.038692062	0.2
917.8211106	0.038692062	0.2
917.8311664	0.038692062	0.2
917.8412222	0.038692062	0.2
917.851278	0.038692062	0.2
917.8613338	0.038692062	0.2
917.8713896	0.038692062	0.2
917.8814453	0.038692062	0.2
917.8915011	0.038692062	0.2
917.9015569	0.038692062	0.2
917.9116127	0.038692062	0.2
917.9216685	0.038692062	0.2
917.9317242	0.038692062	0.2
917.94178	0.038692062	0.2
917.9518358	0.038692062	0.2
917.9618916	0.038692062	0.2
917.9719474	0.038692062	0.2
917.9820032	0.038692062	0.2
917.9920589	0.038692062	0.2
918.0021147	0.038692062	0.2
918.0121705	0.038692062	0.2
918.0222263	0.038692062	0.2
918.0322821	0.038692062	0.2
918.0423378	0.038692062	0.2
918.0523936	0.038692062	0.2
918.0624494	0.038692062	0.2
918.0725052	0.038692062	0.2
918.082561	0.038692062	0.2
918.0926168	0.038692062	0.2
918.1026725	0.038692062	0.2
918.1127283	0.038692062	0.2
918.1227841	0.038692062	0.2
918.1328399	0.038692062	0.2
918.1428957	0.038692062	0.2
918.1529515	0.038692062	0.2
918.1630072	0.038692062	0.2
918.173063	0.038692062	0.2
918.1831188	0.038692062	0.2
918.1931746	0.038692062	0.2
918.2032304	0.038692062	0.2
918.2132861	0.038692062	0.2
918.2233419	0.038692062	0.2
918.2333977	0.038692062	0.2
918.2434535	0.038692062	0.2
918.2535093	0.038692062	0.2
918.2635651	0.038692062	0.2
918.2736208	0.038692062	0.2
918.2836766	0.038692062	0.2
918.2937324	0.038692062	0.2
918.3037882	0.038692062	0.2
918.313844	0.038692062	0.2
918.3238997	0.038692062	0.2
918.3339555	0.038692062	0.2
918.3440113	0.038692062	0.2
918.3540671	0.038692062	0.2
918.3641229	0.038692062	0.2
918.3741787	0.038692062	0.2
918.3842344	0.038692062	0.2
918.3942902	0.038692062	0.2
918.404346	0.038692062	0.2
918.4144018	0.038692062	0.2
918.4244576	0.038692062	0.2
918.4345134	0.038692062	0.2
918.4445691	0.038692062	0.2
918.4546249	0.038692062	0.2
918.4646807	0.038692062	0.2
918.4747365	0.038692062	0.2
918.4847923	0.038692062	0.2
918.494848	0.038692062	0.2
918.5049038	0.038692062	0.2
918.5149596	0.038692062	0.2
918.5250154	0.038692062	0.2
918.5350712	0.038692062	0.2
918.545127	0.038692062	0.2
918.5551827	0.038692062	0.2
918.5652385	0.038692062	0.2
918.5752943	0.038692062	0.2
918.5853501	0.038692062	0.2
918.5954059	0.038692062	0.2
918.6054616	0.038692062	0.2
918.6155174	0.038692062	0.2
918.6255732	0.038692062	0.2
918.635629	0.038692062	0.2
918.6456848	0.038692062	0.2
918.6557406	0.038692062	0.2
918.6657963	0.038692062	0.2
918.6758521	0.038692062	0.2
918.6859079	0.038692062	0.2
918.6959637	0.038692062	0.2
918.7060195	0.038692062	0.2
918.7160753	0.038692062	0.2
918.726131	0.038692062	0.2
918.7361868	0.038692062	0.2
918.7462426	0.038692062	0.2
918.7562984	0.038692062	0.2
918.7663542	0.038692062	0.2
918.7764099	0.038692062	0.2
918.7864657	0.038692062	0.2
918.7965215	0.038692062	0.2
918.8065773	0.038692062	0.2
918.8166331	0.038692062	0.2
918.8266889	0.038692062	0.2
918.8367446	0.038692062	0.2
918.8468004	0.038692062	0.2
918.8568562	0.038692062	0.2
918.866912	0.038692062	0.2
918.8769678	0.038692062	0.2
918.8870235	0.038692062	0.2
918.8970793	0.038692062	0.2
918.9071351	0.038692062	0.2
918.9171909	0.038692062	0.2
918.9272467	0.038692062	0.2
918.9373025	0.038692062	0.2
918.9473582	0.038692062	0.2
918.957414	0.038692062	0.2
918.9674698	0.038692062	0.2
918.9775256	0.038692062	0.2
918.9875814	0.038692062	0.2
918.9976372	0.038692062	0.2
919.0076929	0.038692062	0.2
919.0177487	0.038692062	0.2
919.0278045	0.038692062	0.2
919.0378603	0.038692062	0.2
919.0479161	0.038692062	0.2
919.0579718	0.038692062	0.2
919.0680276	0.038625175	0.2
919.0780834	0.038558287	0.2
919.0881392	0.0384914	0.2
919.098195	0.038424512	0.2
919.1082508	0.038357625	0.2
919.1183065	0.038290737	0.2
919.1283623	0.03822385	0.2
919.1384181	0.038156962	0.2
919.1484739	0.038090075	0.2
919.1585297	0.038023187	0.2
919.1685854	0.0379563	0.2
919.1786412	0.037889412	0.2
919.188697	0.037822525	0.2
919.1987528	0.037755637	0.2
919.2088086	0.03768875	0.2
919.2188644	0.037621862	0.2
919.2289201	0.037554975	0.2
919.2389759	0.037488087	0.2
919.2490317	0.0374212	0.2
919.2590875	0.037354312	0.2
919.2691433	0.037287424	0.2
919.2791991	0.037220537	0.2
919.2892548	0.037153649	0.2
919.2993106	0.037086762	0.2
919.3093664	0.037019874	0.2
919.3194222	0.036965914	0.2
919.329478	0.036911954	0.2
919.3395337	0.036857993	0.2
919.3495895	0.036804033	0.2
919.3596453	0.036750073	0.2
919.3697011	0.036696112	0.2
919.3797569	0.036642152	0.2
919.3898127	0.036588192	0.2
919.3998684	0.036534232	0.2
919.4099242	0.036480271	0.2
919.41998	0.036426311	0.2
919.4287812	0.036372351	0.2
919.4375824	0.03631839	0.2
919.4463836	0.03626443	0.2
919.4551848	0.03621047	0.2
919.463986	0.036156509	0.2
919.4727872	0.036102549	0.2
919.4815884	0.036048589	0.2
919.4903896	0.035994628	0.2
919.4991908	0.035940668	0.2
919.507992	0.035886708	0.2
919.5167932	0.035832747	0.2
919.5255944	0.035778787	0.2
919.5343956	0.035724827	0.2
919.5431968	0.035670866	0.2
919.551998	0.035616906	0.2
919.5607992	0.035562946	0.2
919.5696004	0.035508985	0.2
919.5784016	0.035455025	0.2
919.5872028	0.035401065	0.2
919.596004	0.035347104	0.2
919.6048052	0.035293144	0.2
919.6136064	0.035239184	0.2
919.6224076	0.035185223	0.2
919.6312088	0.035131263	0.2
919.64001	0.035077303	0.2
919.6490383	0.035023342	0.2
919.6580667	0.034969382	0.2
919.667095	0.034915422	0.2
919.6761234	0.034861461	0.2
919.6851517	0.034807501	0.2
919.6941801	0.034753541	0.2
919.7032084	0.03469958	0.2
919.7122367	0.03464562	0.2
919.7212651	0.03459166	0.2
919.7302934	0.034537699	0.2
919.7393218	0.034550627	0.2
919.7483501	0.034563554	0.2
919.7573785	0.034576481	0.2
919.7664068	0.034589408	0.2
919.7754351	0.034602335	0.2
919.7844635	0.034615263	0.2
919.7934918	0.03462819	0.2
919.8025202	0.034641117	0.2
919.8115485	0.034654044	0.2
919.8205769	0.034666971	0.2
919.8296052	0.034679898	0.2
919.8386335	0.034692826	0.2
919.8476619	0.034705753	0.2
919.8566902	0.03471868	0.2
919.8657186	0.034731607	0.2
919.8747469	0.034744534	0.2
919.8837753	0.034757462	0.2
919.8928036	0.034770389	0.2
919.9018319	0.034783316	0.2
919.9108603	0.034796243	0.2
919.9198886	0.03480917	0.2
919.928917	0.034822097	0.2
919.9379453	0.034835025	0.2
919.9469737	0.034847952	0.2
919.956002	0.034860879	0.2
919.9650303	0.034860879	0.2
919.9740587	0.034860879	0.2
919.983087	0.034860879	0.2
919.9921154	0.034860879	0.2
920.0011437	0.034860879	0.2
920.0101721	0.034860879	0.2
920.0192004	0.034860879	0.2
920.0282287	0.034860879	0.2
920.0372571	0.034860879	0.2
920.0462854	0.034860879	0.2
920.0553138	0.034860879	0.2
920.0643421	0.034860879	0.2
920.0733705	0.034860879	0.2
920.0823988	0.034860879	0.2
920.0914271	0.034860879	0.2
920.1004555	0.034860879	0.2
920.1094838	0.034860879	0.2
920.1185122	0.034860879	0.2
920.1275405	0.034860879	0.2
920.1365689	0.034860879	0.2
920.1455972	0.034860879	0.2
920.1546255	0.034860879	0.2
920.1636539	0.034860879	0.2
920.1726822	0.034860879	0.2
920.1817106	0.034860879	0.2
920.1907389	0.034860879	0.2
920.1997673	0.034860879	0.2
920.2087956	0.034860879	0.2
920.2178239	0.034860879	0.2
920.2268523	0.034860879	0.2
920.2358806	0.034860879	0.2
920.244909	0.034860879	0.2
920.2539373	0.034860879	0.2
920.2629657	0.034860879	0.2
920.271994	0.034860879	0.2
920.2810223	0.034860879	0.2
920.2900507	0.034860879	0.2
920.299079	0.034860879	0.2
920.3081074	0.034860879	0.2
920.3171357	0.034860879	0.2
920.3261641	0.034860879	0.2
920.3351924	0.034860879	0.2
920.3442207	0.034860879	0.2
920.3532491	0.034860879	0.2
920.3622774	0.034860879	0.2
920.3713058	0.034860879	0.2
920.3803341	0.034860879	0.2
920.3893625	0.034860879	0.2
920.3983908	0.034860879	0.2
920.4074191	0.034860879	0.2
920.4164475	0.034860879	0.2
920.4254758	0.034860879	0.2
920.4345042	0.034860879	0.2
920.4435325	0.034860879	0.2
920.4525609	0.034860879	0.2
920.4615892	0.034860879	0.2
920.4706175	0.034860879	0.2
920.4796459	0.034860879	0.2
920.4886742	0.034860879	0.2
920.4977026	0.034860879	0.2
920.5067309	0.034860879	0.2
920.5157593	0.034860879	0.2
920.5247876	0.034860879	0.2
920.5338159	0.034860879	0.2
920.5428443	0.034860879	0.2
920.5518726	0.034860879	0.2
920.560901	0.034860879	0.2
920.5699293	0.034860879	0.2
920.5789577	0.034860879	0.2
920.587986	0.034860879	0.2
920.5970143	0.034860879	0.2
920.6060427	0.034860879	0.2
920.615071	0.034860879	0.2
920.6240994	0.034860879	0.2
920.6331277	0.034860879	0.2
920.6421561	0.034860879	0.2
920.6511844	0.034860879	0.2
920.6602127	0.034860879	0.2
920.6692411	0.034860879	0.2
920.6782694	0.034860879	0.2
920.6872978	0.034860879	0.2
920.6963261	0.034860879	0.2
920.7053545	0.034860879	0.2
920.7143828	0.034860879	0.2
920.7234111	0.034860879	0.2
920.7324395	0.034860879	0.2
920.7414678	0.034860879	0.2
920.7504962	0.034860879	0.2
920.7595245	0.034860879	0.2
920.7685529	0.034860879	0.2
920.7775812	0.034860879	0.2
920.7866095	0.034860879	0.2
920.7956379	0.034860879	0.2
920.8046662	0.034860879	0.2
920.8136946	0.034860879	0.2
920.8227229	0.034860879	0.2
920.8317513	0.034860879	0.2
920.8407796	0.034860879	0.2
920.8498079	0.034860879	0.2
920.8588363	0.034860879	0.2
920.8678646	0.034860879	0.2
920.876893	0.034860879	0.2
920.8859213	0.034860879	0.2
920.8949497	0.034860879	0.2
920.903978	0.034891368	0.2
920.9130063	0.034921856	0.2
920.9220347	0.034952345	0.2
920.931063	0.034982833	0.2
920.9400914	0.035013322	0.2
920.9491197	0.03504381	0.2
920.9581481	0.035074299	0.2
920.9671764	0.035104788	0.2
920.9762047	0.035135276	0.2
920.9852331	0.035165765	0.2
920.9942614	0.035196253	0.2
921.0032898	0.035226742	0.2
921.0123181	0.03525723	0.2
921.0213465	0.035287719	0.2
921.0303748	0.035318208	0.2
921.0394031	0.035348696	0.2
921.0484315	0.035379185	0.2
921.0574598	0.035409673	0.2
921.0664882	0.035440162	0.2
921.0755165	0.035470651	0.2
921.0845449	0.035501139	0.2
921.0935732	0.035531628	0.2
921.1026015	0.035562116	0.2
921.1116299	0.035592605	0.2
921.1206582	0.035623093	0.2
921.1296866	0.035653582	0.2
921.1387149	0.035684071	0.2
921.1477433	0.035714559	0.2
921.1567716	0.035745048	0.2
921.1657999	0.035775536	0.2
921.1748283	0.035806025	0.2
921.1838566	0.035836514	0.2
921.192885	0.035867002	0.2
921.2019133	0.035897491	0.2
921.2109417	0.035927979	0.2
921.21997	0.035958468	0.2
921.2295029	0.035988956	0.2
921.2390358	0.036019445	0.2
921.2485687	0.036049934	0.2
921.2581016	0.036080422	0.2
921.2676345	0.036110911	0.2
921.2771674	0.036141399	0.2
921.2867003	0.036171888	0.2
921.2962332	0.036202376	0.2
921.3057661	0.036232865	0.2
921.315299	0.036263354	0.2
921.3248319	0.036293842	0.2
921.3343648	0.036324331	0.2
921.3438977	0.036354819	0.2
921.3534306	0.036385308	0.2
921.3629635	0.036415797	0.2
921.3724964	0.036446285	0.2
921.3820293	0.036476774	0.2
921.3915621	0.036507262	0.2
921.401095	0.036537751	0.2
921.4106279	0.036568239	0.2
921.4201608	0.036598728	0.2
921.4296937	0.036629217	0.2
921.4392266	0.036659705	0.2
921.4487595	0.036690194	0.2
921.4582924	0.036720682	0.2
921.4678253	0.036751171	0.2
921.4773582	0.03678166	0.2
921.4868911	0.036812148	0.2
921.496424	0.036842637	0.2
921.5059569	0.036873125	0.2
921.5154898	0.036903614	0.2
921.5250227	0.036934102	0.2
921.5345556	0.036964591	0.2
921.5440885	0.03699508	0.2
921.5536214	0.037025568	0.2
921.5631543	0.037025568	0.2
921.5726872	0.037025568	0.2
921.5822201	0.037025568	0.2
921.591753	0.037025568	0.2
921.6012859	0.037025568	0.2
921.6108188	0.037025568	0.2
921.6203517	0.037025568	0.2
921.6298846	0.037025568	0.2
921.6394175	0.037025568	0.2
921.6489504	0.037025568	0.2
921.6584833	0.037025568	0.2
921.6680162	0.037025568	0.2
921.6775491	0.037025568	0.2
921.687082	0.037025568	0.2
921.6966149	0.037025568	0.2
921.7061478	0.037025568	0.2
921.7156807	0.037025568	0.2
921.7252136	0.037025568	0.2
921.7347464	0.037025568	0.2
921.7442793	0.037025568	0.2
921.7538122	0.037025568	0.2
921.7633451	0.037025568	0.2
921.772878	0.037025568	0.2
921.7824109	0.037025568	0.2
921.7919438	0.037025568	0.2
921.8014767	0.037025568	0.2
921.8110096	0.037025568	0.2
921.8205425	0.037025568	0.2
921.8300754	0.037025568	0.2
921.8396083	0.037025568	0.2
921.8491412	0.037025568	0.2
921.8586741	0.037025568	0.2
921.868207	0.037025568	0.2
921.8777399	0.037025568	0.2
921.8872728	0.037025568	0.2
921.8968057	0.037025568	0.2
921.9063386	0.036979768	0.2
921.9158715	0.036933968	0.2
921.9254044	0.036888168	0.2
921.9349373	0.036842368	0.2
921.9444702	0.036796568	0.2
921.9540031	0.036750768	0.2
921.963536	0.036704968	0.2
921.9730689	0.036659168	0.2
921.9826018	0.036613368	0.2
921.9921347	0.036567568	0.2
922.0016676	0.036521768	0.2
922.0112005	0.036475968	0.2
922.0207334	0.036430168	0.2
922.0302663	0.036384368	0.2
922.0397992	0.036338568	0.2
922.0493321	0.036292768	0.2
922.058865	0.036246968	0.2
922.0683979	0.036201167	0.2
922.0779307	0.036155367	0.2
922.0874636	0.036109567	0.2
922.0969965	0.036063767	0.2
922.1065294	0.036017967	0.2
922.1160623	0.035972167	0.2
922.1255952	0.035926367	0.2
922.1351281	0.035880567	0.2
922.144661	0.035834767	0.2
922.1541939	0.035788967	0.2
922.1637268	0.035743167	0.2
922.1732597	0.035697367	0.2
922.1827926	0.035651567	0.2
922.1923255	0.03561656	0.2
922.2018584	0.035581552	0.2
922.2113913	0.035546544	0.2
922.2209242	0.035511537	0.2
922.2304571	0.035476529	0.2
922.23999	0.035441522	0.2
922.248657	0.035406514	0.2
922.257324	0.035371507	0.2
922.265991	0.035336499	0.2
922.274658	0.035301492	0.2
922.283325	0.035266484	0.2
922.291992	0.035231477	0.2
922.300659	0.035196469	0.2
922.309326	0.035161461	0.2
922.317993	0.035126454	0.2
922.32666	0.035091446	0.2
922.335327	0.035056439	0.2
922.343994	0.035021431	0.2
922.352661	0.034986424	0.2
922.361328	0.034951416	0.2
922.369995	0.034916409	0.2
922.378662	0.034881401	0.2
922.387329	0.034846394	0.2
922.395996	0.034811386	0.2
922.404663	0.034776379	0.2
922.41333	0.034741371	0.2
922.421997	0.034706363	0.2
922.430664	0.034671356	0.2
922.439331	0.034636348	0.2
922.447998	0.034601341	0.2
922.456665	0.034566333	0.2
922.465332	0.034531326	0.2
922.473999	0.034496318	0.2
922.482666	0.034461311	0.2
922.491333	0.034426303	0.2
922.5	0.034391296	0.2
922.5088234	0.034356288	0.2
922.5176469	0.03432128	0.2
922.5264703	0.034286273	0.2
922.5352938	0.034251265	0.2
922.5441172	0.034216258	0.2
922.5529407	0.03422705	0.2
922.5617641	0.034237843	0.2
922.5705876	0.034248635	0.2
922.579411	0.034259428	0.2
922.5882345	0.03427022	0.2
922.5970579	0.034281013	0.2
922.6058813	0.034291805	0.2
922.6147048	0.034302598	0.2
922.6235282	0.03431339	0.2
922.6323517	0.034324183	0.2
922.6411751	0.034334975	0.2
922.6499986	0.034345768	0.2
922.658822	0.03435656	0.2
922.6676455	0.034367353	0.2
922.6764689	0.034378145	0.2
922.6852924	0.034388938	0.2
922.6941158	0.03439973	0.2
922.7029392	0.034410523	0.2
922.7117627	0.034421315	0.2
922.7205861	0.034432108	0.2
922.7294096	0.0344429	0.2
