depth_top	depth_bot	duration	dur_unc
637.233	637.466	1.0	0.01
637.466	637.653	1.0	0.01
637.653	637.863	1.0	0.01
637.863	638.077	1.0	0.01
638.077	638.224	1.0	0.01
638.224	638.493	1.0	0.01
638.493	638.747	1.0	0.01
638.747	638.965	1.0	0.01
638.965	639.183	1.0	0.01
639.183	639.352	1.0	0.01
639.352	639.593	1.0	0.01
639.593	639.7	1.0	0.10000000000000053
639.7	639.882	1.0	0.01
639.882	640.123	1.0	0.01
640.123	640.384	1.0	0.01
640.384	640.597	1.0	0.01
640.597	640.81	1.0	0.01
640.81	641.027	1.0	0.01
641.027	641.267	1.0	0.01
641.267	641.454	1.0	0.01
641.454	641.747	1.0	0.01
641.747	642.06	1.0	0.01
642.06	642.271	1.0	0.01
642.271	642.455	1.0	0.01
642.455	642.665	1.0	0.01
642.665	642.849	1.0	0.01
642.849	643.148	1.0	0.01
643.148	643.353	1.0	0.01
643.353	643.557	1.0	0.09999999999999964
643.557	643.863	1.0	0.01
643.863	644.103	1.0	0.01
644.103	644.331	1.0	0.01
644.331	644.514	1.0	0.01
644.514	644.756	1.0	0.01
644.756	644.924	1.0	0.01
644.924	645.111	1.0	0.01
645.111	645.274	1.0	0.01
645.274	645.554	1.0	0.01
645.554	645.787	1.0	0.01
645.787	645.977	1.0	0.01
645.977	646.195	1.0	0.01
646.195	646.485	1.0	0.01
646.485	646.679	1.0	0.01
646.679	646.922	1.0	0.01
646.922	647.156	1.0	0.01
647.156	647.318	1.0	0.09999999999999964
647.318	647.504	1.0	0.01
647.504	647.759	1.0	0.01
647.759	647.923	1.0	0.01
647.923	648.158	1.0	0.01
648.158	648.464	1.0	0.01
648.464	648.652	1.0	0.01
648.652	648.84	1.0	0.01
648.84	649.074	1.0	0.01
649.074	649.238	1.0	0.01
649.238	649.508	1.0	0.01
649.508	649.776	1.0	0.01
649.776	649.99	1.0	0.01
649.99	650.225	1.0	0.01
650.225	650.46	1.0	0.01
650.46	650.718	1.0	0.01
650.718	650.978	1.0	0.01
650.978	651.254	1.0	0.10000000000000053
651.254	651.501	1.0	0.01
651.501	651.712	1.0	0.01
651.712	651.915	1.0	0.01
651.915	652.152	1.0	0.01
652.152	652.342	1.0	0.01
652.342	652.579	1.0	0.01
652.579	652.796	1.0	0.01
652.796	652.982	1.0	0.01
652.982	653.212	1.0	0.01
653.212	653.396	1.0	0.01
653.396	653.603	1.0	0.01
653.603	653.833	1.0	0.01
653.833	654.045	1.0	0.01
654.045	654.278	1.0	0.01
654.278	654.581	1.0	0.01
654.581	654.767	1.0	0.01
654.767	654.991	1.0	0.10000000000000053
654.991	655.201	1.0	0.01
655.201	655.436	1.0	0.01
655.436	655.62	1.0	0.01
655.62	655.883	1.0	0.01
655.883	656.039	1.0	0.01
656.039	656.245	1.0	0.01
656.245	656.478	1.0	0.01
656.478	656.761	1.0	0.01
656.761	656.943	1.0	0.01
656.943	657.174	1.0	0.01
657.174	657.353	1.0	0.01
657.353	657.634	1.0	0.01
657.634	657.893	1.0	0.01
657.893	658.131	1.0	0.01
658.131	658.315	1.0	0.01
658.315	658.527	1.0	0.01
658.527	658.764	1.0	0.09999999999999964
658.764	658.958	1.0	0.01
658.958	659.2	1.0	0.01
659.2	659.442	1.0	0.01
659.442	659.659	1.0	0.01
659.659	659.9	1.0	0.01
659.9	660.137	1.0	0.01
660.137	660.422	1.0	0.01
660.422	660.682	1.0	0.01
660.682	660.848	1.0	0.01
660.848	661.16	1.0	0.01
661.16	661.376	1.0	0.01
661.376	661.591	1.0	0.01
661.591	661.806	1.0	0.01
661.806	662.064	1.0	0.01
662.064	662.296	1.0	0.01
662.296	662.551	1.0	0.01
662.551	662.806	1.0	0.09999999999999964
662.806	662.954	1.0	0.01
662.954	663.205	1.0	0.01
663.205	663.406	1.0	0.01
663.406	663.556	1.0	0.01
663.556	663.707	1.0	0.01
663.707	663.91	1.0	0.01
663.91	664.118	1.0	0.01
664.118	664.406	1.0	0.01
664.406	664.64	1.0	0.01
664.64	664.849	1.0	0.01
664.849	665.071	1.0	0.01
665.071	665.355	1.0	0.01
665.355	665.521	1.0	0.01
665.521	665.782	1.0	0.01
665.782	665.95	1.0	0.01
665.95	666.145	1.0	0.01
666.145	666.389	1.0	0.10000000000000053
666.389	666.56	1.0	0.01
666.56	666.78	1.0	0.01
666.78	666.926	1.0	0.01
666.926	667.095	1.0	0.01
667.095	667.333	1.0	0.01
667.333	667.5	1.0	0.01
667.5	667.676	1.0	0.01
667.676	667.909	1.0	0.01
667.909	668.154	1.0	0.01
668.154	668.347	1.0	0.01
668.347	668.612	1.0	0.01
668.612	668.829	1.0	0.01
668.829	669.087	1.0	0.01
669.087	669.318	1.0	0.01
669.318	669.526	1.0	0.01
669.526	669.734	1.0	0.01
669.734	669.988	1.0	0.09999999999999964
669.988	670.172	1.0	0.01
670.172	670.309	1.0	0.01
670.309	670.561	1.0	0.01
670.561	670.744	1.0	0.01
670.744	671.016	1.0	0.01
671.016	671.149	1.0	0.01
671.149	671.416	1.0	0.01
671.416	671.577	1.0	0.01
671.577	671.817	1.0	0.01
671.817	672.056	1.0	0.01
672.056	672.334	1.0	0.01
672.334	672.496	1.0	0.01
672.496	672.752	1.0	0.01
672.752	672.984	1.0	0.01
672.984	673.122	1.0	0.01
673.122	673.375	1.0	0.01
673.375	673.513	1.0	0.09999999999999964
673.513	673.789	1.0	0.01
673.789	674.047	1.0	0.01
674.047	674.307	1.0	0.01
674.307	674.472	1.0	0.01
674.472	674.637	1.0	0.01
674.637	674.85	1.0	0.01
674.85	675.017	1.0	0.01
675.017	675.207	1.0	0.01
675.207	675.468	1.0	0.01
675.468	675.776	1.0	0.01
675.776	675.997	1.0	0.01
675.997	676.145	1.0	0.01
676.145	676.318	1.0	0.01
676.318	676.614	1.0	0.01
676.614	676.762	1.0	0.01
676.762	676.974	1.0	0.01
676.974	677.201	1.0	0.10000000000000053
677.201	677.433	1.0	0.01
677.433	677.615	1.0	0.01
677.615	677.809	1.0	0.01
677.809	677.986	1.0	0.01
677.986	678.263	1.0	0.01
678.263	678.511	1.0	0.01
678.511	678.736	1.0	0.01
678.736	678.97	1.0	0.01
678.97	679.231	1.0	0.01
679.231	679.42	1.0	0.01
679.42	679.634	1.0	0.01
679.634	679.85	1.0	0.01
679.85	679.993	1.0	0.01
679.993	680.231	1.0	0.01
680.231	680.421	1.0	0.01
680.421	680.659	1.0	0.01
680.659	680.851	1.0	0.09999999999999964
680.851	681.063	1.0	0.01
681.063	681.251	1.0	0.01
681.251	681.463	1.0	0.01
681.463	681.698	1.0	0.01
681.698	681.988	1.0	0.01
681.988	682.179	1.0	0.01
682.179	682.349	1.0	0.01
682.349	682.5	1.0	0.01
682.5	682.769	1.0	0.01
682.769	683.007	1.0	0.01
683.007	683.241	1.0	0.01
683.241	683.381	1.0	0.01
683.381	683.615	1.0	0.01
683.615	683.804	1.0	0.01
683.804	684.061	1.0	0.01
684.061	684.27	1.0	0.01
684.27	684.479	1.0	0.09999999999999964
684.479	684.664	1.0	0.01
684.664	684.854	1.0	0.01
684.854	685.043	1.0	0.01
685.043	685.279	1.0	0.01
685.279	685.515	1.0	0.01
685.515	685.727	1.0	0.01
685.727	685.94	1.0	0.01
685.94	686.172	1.0	0.01
686.172	686.357	1.0	0.01
686.357	686.543	1.0	0.01
686.543	686.801	1.0	0.01
686.801	687.099	1.0	0.01
687.099	687.348	1.0	0.01
687.348	687.634	1.0	0.01
687.634	687.777	1.0	0.01
687.777	687.989	1.0	0.01
687.989	688.2	1.0	0.10000000000000053
688.2	688.389	1.0	0.01
688.389	688.643	1.0	0.01
688.643	688.858	1.0	0.01
688.858	689.091	1.0	0.01
689.091	689.283	1.0	0.01
689.283	689.495	1.0	0.01
689.495	689.757	1.0	0.01
689.757	689.898	1.0	0.01
689.898	690.086	1.0	0.01
690.086	690.297	1.0	0.01
690.297	690.532	1.0	0.01
690.532	690.673	1.0	0.01
690.673	690.899	1.0	0.01
690.899	691.095	1.0	0.01
691.095	691.245	1.0	0.01
691.245	691.458	1.0	0.01
691.458	691.659	1.0	0.10000000000000053
691.659	691.877	1.0	0.01
691.877	692.066	1.0	0.01
692.066	692.351	1.0	0.01
692.351	692.54	1.0	0.01
692.54	692.8	1.0	0.01
692.8	693.051	1.0	0.01
693.051	693.234	1.0	0.01
693.234	693.416	1.0	0.01
693.416	693.629	1.0	0.01
693.629	693.814	1.0	0.01
693.814	694.099	1.0	0.01
694.099	694.339	1.0	0.01
694.339	694.579	1.0	0.01
694.579	694.745	1.0	0.01
694.745	694.982	1.0	0.01
694.982	695.243	1.0	0.01
695.243	695.432	1.0	0.09999999999999964
695.432	695.62	1.0	0.01
695.62	695.828	1.0	0.01
695.828	696.014	1.0	0.01
696.014	696.145	1.0	0.01
696.145	696.415	1.0	0.01
696.415	696.585	1.0	0.01
696.585	696.828	1.0	0.01
696.828	697.047	1.0	0.01
697.047	697.265	1.0	0.01
697.265	697.528	1.0	0.01
697.528	697.767	1.0	0.01
697.767	698.006	1.0	0.01
698.006	698.265	1.0	0.01
698.265	698.444	1.0	0.01
698.444	698.668	1.0	0.01
698.668	698.825	1.0	0.01
698.825	699.033	1.0	0.09999999999999964
699.033	699.305	1.0	0.01
699.305	699.467	1.0	0.01
699.467	699.636	1.0	0.01
699.636	699.804	1.0	0.01
699.804	700.023	1.0	0.01
700.023	700.191	1.0	0.01
700.191	700.432	1.0	0.01
700.432	700.601	1.0	0.01
700.601	700.77	1.0	0.01
700.77	701.036	1.0	0.01
701.036	701.18	1.0	0.01
701.18	701.443	1.0	0.01
701.443	701.634	1.0	0.01
701.634	701.825	1.0	0.01
701.825	702.02	1.0	0.01
702.02	702.191	1.0	0.01
702.191	702.412	1.0	0.10000000000000053
702.412	702.608	1.0	0.01
702.608	702.75	1.0	0.01
702.75	702.853	1.0	0.01
702.853	703.049	1.0	0.01
703.049	703.241	1.0	0.01
703.241	703.481	1.0	0.01
703.481	703.769	1.0	0.01
703.769	703.963	1.0	0.01
703.963	704.127	1.0	0.01
704.127	704.336	1.0	0.01
704.336	704.569	1.0	0.01
704.569	704.756	1.0	0.01
704.756	704.968	1.0	0.01
704.968	705.18	1.0	0.01
705.18	705.464	1.0	0.01
705.464	705.7	1.0	0.01
705.7	705.888	1.0	0.09999999999999964
705.888	706.085	1.0	0.01
706.085	706.307	1.0	0.01
706.307	706.554	1.0	0.01
706.554	706.727	1.0	0.01
706.727	706.925	1.0	0.01
706.925	707.171	1.0	0.01
707.171	707.316	1.0	0.01
707.316	707.535	1.0	0.01
707.535	707.73	1.0	0.01
707.73	707.937	1.0	0.01
707.937	708.094	1.0	0.01
708.094	708.327	1.0	0.01
708.327	708.612	1.0	0.01
708.612	708.819	1.0	0.01
708.819	709.05	1.0	0.01
709.05	709.267	1.0	0.01
709.267	709.46	1.0	0.09999999999999964
709.46	709.652	1.0	0.01
709.652	709.869	1.0	0.01
709.869	710.065	1.0	0.01
710.065	710.233	1.0	0.01
710.233	710.474	1.0	0.01
710.474	710.667	1.0	0.01
710.667	710.933	1.0	0.01
710.933	711.133	1.0	0.01
711.133	711.357	1.0	0.01
711.357	711.556	1.0	0.01
711.556	711.805	1.0	0.01
711.805	712.026	1.0	0.01
712.026	712.235	1.0	0.01
712.235	712.444	1.0	0.01
712.444	712.653	1.0	0.01
712.653	712.838	1.0	0.01
712.838	713.051	1.0	0.10000000000000053
713.051	713.229	1.0	0.01
713.229	713.39	1.0	0.01
713.39	713.671	1.0	0.01
713.671	713.925	1.0	0.01
713.925	714.107	1.0	0.01
714.107	714.333	1.0	0.01
714.333	714.559	1.0	0.01
714.559	714.808	1.0	0.01
714.808	715.013	1.0	0.01
715.013	715.246	1.0	0.01
715.246	715.409	1.0	0.01
715.409	715.619	1.0	0.01
715.619	715.875	1.0	0.01
715.875	716.091	1.0	0.01
716.091	716.26	1.0	0.01
716.26	716.477	1.0	0.01
716.477	716.766	1.0	0.09999999999999964
716.766	716.935	1.0	0.01
716.935	717.102	1.0	0.01
717.102	717.357	1.0	0.01
717.357	717.635	1.0	0.01
717.635	717.798	1.0	0.01
717.798	718.009	1.0	0.01
718.009	718.204	1.0	0.01
718.204	718.447	1.0	0.01
718.447	718.55	1.0	0.01
718.55	718.69	1.0	0.01
718.69	718.933	1.0	0.01
718.933	719.124	1.0	0.01
719.124	719.406	1.0	0.01
719.406	719.617	1.0	0.01
719.617	719.805	1.0	0.01
719.805	719.978	1.0	0.01
719.978	720.215	1.0	0.10000000000000053
720.215	720.426	1.0	0.01
720.426	720.591	1.0	0.01
720.591	720.826	1.0	0.01
720.826	721.018	1.0	0.01
721.018	721.21	1.0	0.01
721.21	721.427	1.0	0.01
721.427	721.62	1.0	0.01
721.62	721.933	1.0	0.01
721.933	722.176	1.0	0.01
722.176	722.392	1.0	0.01
722.392	722.608	1.0	0.01
722.608	722.848	1.0	0.01
722.848	723.042	1.0	0.01
723.042	723.284	1.0	0.01
723.284	723.429	1.0	0.01
723.429	723.598	1.0	0.01
723.598	723.792	1.0	0.09999999999999964
723.792	723.937	1.0	0.01
723.937	724.226	1.0	0.01
724.226	724.369	1.0	0.01
724.369	724.63	1.0	0.01
724.63	724.821	1.0	0.01
724.821	725.037	1.0	0.01
725.037	725.228	1.0	0.01
725.228	725.49	1.0	0.01
725.49	725.704	1.0	0.01
725.704	725.894	1.0	0.01
725.894	726.11	1.0	0.01
726.11	726.325	1.0	0.01
726.325	726.516	1.0	0.01
726.516	726.684	1.0	0.01
726.684	726.947	1.0	0.01
726.947	727.195	1.0	0.01
727.195	727.419	1.0	0.09999999999999964
727.419	727.643	1.0	0.01
727.643	727.793	1.0	0.01
727.793	727.993	1.0	0.01
727.993	728.21	1.0	0.01
728.21	728.345	1.0	0.01
728.345	728.615	1.0	0.01
728.615	728.804	1.0	0.01
728.804	728.966	1.0	0.01
728.966	729.169	1.0	0.01
729.169	729.444	1.0	0.01
729.444	729.619	1.0	0.01
729.619	729.869	1.0	0.01
729.869	730.022	1.0	0.01
730.022	730.288	1.0	0.01
730.288	730.501	1.0	0.01
730.501	730.66	1.0	0.01
730.66	730.846	1.0	0.10000000000000142
730.846	731.108	1.0	0.01
731.108	731.285	1.0	0.01
731.285	731.486	1.0	0.01
731.486	731.637	1.0	0.01
731.637	731.873	1.0	0.01
731.873	732.128	1.0	0.01
732.128	732.23	1.0	0.01
732.23	732.36	1.0	0.01
732.36	732.602	1.0	0.01
732.602	732.817	1.0	0.01
732.817	732.986	1.0	0.01
732.986	733.178	1.0	0.01
733.178	733.4	1.0	0.01
733.4	733.621	1.0	0.01
733.621	733.793	1.0	0.01
733.793	733.965	1.0	0.01
733.965	734.152	1.0	0.09999999999999964
734.152	734.3	1.0	0.01
734.3	734.535	1.0	0.01
734.535	734.794	1.0	0.01
734.794	734.958	1.0	0.01
734.958	735.248	1.0	0.01
735.248	735.433	1.0	0.01
735.433	735.644	1.0	0.01
735.644	735.829	1.0	0.01
735.829	735.988	1.0	0.01
735.988	736.138	1.0	0.01
736.138	736.361	1.0	0.01
736.361	736.56	1.0	0.01
736.56	736.758	1.0	0.01
736.758	737.045	1.0	0.01
737.045	737.319	1.0	0.01
737.319	737.534	1.0	0.01
737.534	737.724	1.0	0.09999999999999964
737.724	737.986	1.0	0.01
737.986	738.171	1.0	0.01
738.171	738.399	1.0	0.01
738.399	738.604	1.0	0.01
738.604	738.763	1.0	0.01
738.763	738.991	1.0	0.01
738.991	739.184	1.0	0.01
739.184	739.448	1.0	0.01
739.448	739.64	1.0	0.01
739.64	739.88	1.0	0.01
739.88	740.073	1.0	0.01
740.073	740.309	1.0	0.01
740.309	740.498	1.0	0.01
740.498	740.71	1.0	0.01
740.71	740.97	1.0	0.01
740.97	741.155	1.0	0.01
741.155	741.451	1.0	0.09999999999999964
741.451	741.639	1.0	0.01
741.639	741.801	1.0	0.01
741.801	742.017	1.0	0.01
742.017	742.255	1.0	0.01
742.255	742.469	1.0	0.01
742.469	742.635	1.0	0.01
742.635	742.897	1.0	0.01
742.897	743.07	1.0	0.01
743.07	743.248	1.0	0.01
743.248	743.425	1.0	0.01
743.425	743.629	1.0	0.01
743.629	743.756	1.0	0.01
743.756	744.009	1.0	0.01
744.009	744.223	1.0	0.01
744.223	744.41	1.0	0.01
744.41	744.573	1.0	0.01
744.573	744.806	1.0	0.09999999999999964
744.806	744.993	1.0	0.01
744.993	745.166	1.0	0.01
745.166	745.331	1.0	0.01
745.331	745.572	1.0	0.01
745.572	745.765	1.0	0.01
745.765	745.982	1.0	0.01
745.982	746.179	1.0	0.01
746.179	746.35	1.0	0.01
746.35	746.62	1.0	0.01
746.62	746.865	1.0	0.01
746.865	747.037	1.0	0.01
747.037	747.225	1.0	0.01
747.225	747.473	1.0	0.01
747.473	747.705	1.0	0.01
747.705	747.921	1.0	0.01
747.921	748.092	1.0	0.01
748.092	748.259	1.0	0.09999999999999964
748.259	748.498	1.0	0.01
748.498	748.665	1.0	0.01
748.665	748.93	1.0	0.01
748.93	749.172	1.0	0.01
749.172	749.367	1.0	0.01
749.367	749.586	1.0	0.01
749.586	749.757	1.0	0.01
749.757	750.028	1.0	0.01
750.028	750.245	1.0	0.01
750.245	750.462	1.0	0.01
750.462	750.751	1.0	0.01
750.751	751.019	1.0	0.01
751.019	751.2	1.0	0.01
751.2	751.45	1.0	0.01
751.45	751.639	1.0	0.01
751.639	751.813	1.0	0.01
751.813	752.09	1.0	0.10000000000000142
752.09	752.337	1.0	0.01
752.337	752.624	1.0	0.01
752.624	752.807	1.0	0.01
752.807	753.047	1.0	0.01
753.047	753.238	1.0	0.01
753.238	753.477	1.0	0.01
753.477	753.668	1.0	0.01
753.668	753.883	1.0	0.01
753.883	754.099	1.0	0.01
754.099	754.312	1.0	0.01
754.312	754.549	1.0	0.01
754.549	754.763	1.0	0.01
754.763	754.976	1.0	0.01
754.976	755.185	1.0	0.01
755.185	755.315	1.0	0.01
755.315	755.523	1.0	0.01
755.523	755.731	1.0	0.09999999999999964
755.731	755.961	1.0	0.01
755.961	756.118	1.0	0.01
756.118	756.331	1.0	0.01
756.331	756.544	1.0	0.01
756.544	756.805	1.0	0.01
756.805	756.995	1.0	0.01
756.995	757.224	1.0	0.01
757.224	757.446	1.0	0.01
757.446	757.568	1.0	0.01
757.568	757.811	1.0	0.01
757.811	758.029	1.0	0.01
758.029	758.172	1.0	0.01
758.172	758.386	1.0	0.01
758.386	758.531	1.0	0.01
758.531	758.742	1.0	0.01
758.742	758.952	1.0	0.01
758.952	759.188	1.0	0.09999999999999964
759.188	759.318	1.0	0.01
759.318	759.556	1.0	0.01
759.556	759.752	1.0	0.01
759.752	760.014	1.0	0.01
760.014	760.213	1.0	0.01
760.213	760.361	1.0	0.01
760.361	760.611	1.0	0.01
760.611	760.861	1.0	0.01
760.861	761.107	1.0	0.01
761.107	761.296	1.0	0.01
761.296	761.532	1.0	0.01
761.532	761.72	1.0	0.01
761.72	762.005	1.0	0.01
762.005	762.218	1.0	0.01
762.218	762.383	1.0	0.01
762.383	762.619	1.0	0.01
762.619	762.878	1.0	0.09999999999999964
762.878	763.099	1.0	0.01
763.099	763.335	1.0	0.01
763.335	763.544	1.0	0.01
763.544	763.754	1.0	0.01
763.754	763.942	1.0	0.01
763.942	764.119	1.0	0.01
764.119	764.313	1.0	0.01
764.313	764.589	1.0	0.01
764.589	764.727	1.0	0.01
764.727	764.951	1.0	0.01
764.951	765.207	1.0	0.01
765.207	765.426	1.0	0.01
765.426	765.617	1.0	0.01
765.617	765.835	1.0	0.01
765.835	766.012	1.0	0.01
766.012	766.24	1.0	0.01
766.24	766.44	1.0	0.09999999999999964
766.44	766.611	1.0	0.01
766.611	766.839	1.0	0.01
766.839	767.076	1.0	0.01
767.076	767.272	1.0	0.01
767.272	767.468	1.0	0.01
767.468	767.636	1.0	0.01
767.636	767.832	1.0	0.01
767.832	768.11	1.0	0.01
768.11	768.278	1.0	0.01
768.278	768.53	1.0	0.01
768.53	768.726	1.0	0.01
768.726	768.922	1.0	0.01
768.922	769.167	1.0	0.01
769.167	769.38	1.0	0.01
769.38	769.532	1.0	0.01
769.532	769.806	1.0	0.01
769.806	770.039	1.0	0.10000000000000142
770.039	770.284	1.0	0.01
770.284	770.498	1.0	0.01
770.498	770.651	1.0	0.01
770.651	770.835	1.0	0.01
770.835	771.133	1.0	0.01
771.133	771.292	1.0	0.01
771.292	771.41	1.0	0.01
771.41	771.566	1.0	0.01
771.566	771.771	1.0	0.01
771.771	771.999	1.0	0.01
771.999	772.1	1.0	0.01
772.1	772.228	1.0	0.01
772.228	772.41	1.0	0.01
772.41	772.592	1.0	0.01
772.592	772.774	1.0	0.01
772.774	773.016	1.0	0.01
773.016	773.182	1.0	0.09999999999999964
773.182	773.427	1.0	0.01
773.427	773.673	1.0	0.01
773.673	773.915	1.0	0.01
773.915	774.053	1.0	0.01
774.053	774.236	1.0	0.01
774.236	774.396	1.0	0.01
774.396	774.648	1.0	0.01
774.648	774.831	1.0	0.01
774.831	775.037	1.0	0.01
775.037	775.282	1.0	0.01
775.282	775.491	1.0	0.01
775.491	775.783	1.0	0.01
775.783	776.019	1.0	0.01
776.019	776.215	1.0	0.01
776.215	776.495	1.0	0.01
776.495	776.627	1.0	0.01
776.627	776.892	1.0	0.09999999999999964
776.892	777.106	1.0	0.01
777.106	777.32	1.0	0.01
777.32	777.561	1.0	0.01
777.561	777.803	1.0	0.01
777.803	777.997	1.0	0.01
777.997	778.24	1.0	0.01
778.24	778.429	1.0	0.01
778.429	778.618	1.0	0.01
778.618	778.861	1.0	0.01
778.861	779.037	1.0	0.01
779.037	779.22	1.0	0.01
779.22	779.297	1.0	0.01
779.297	779.453	1.0	0.01
779.453	779.661	1.0	0.01
779.661	779.894	1.0	0.01
779.894	780.132	1.0	0.01
780.132	780.344	1.0	0.09999999999999964
780.344	780.608	1.0	0.01
780.608	780.792	1.0	0.01
780.792	780.95	1.0	0.01
780.95	781.079	1.0	0.01
781.079	781.305	1.0	0.01
781.305	781.502	1.0	0.01
781.502	781.699	1.0	0.01
781.699	781.925	1.0	0.01
781.925	782.156	1.0	0.01
782.156	782.352	1.0	0.01
782.352	782.575	1.0	0.01
782.575	782.826	1.0	0.01
782.826	783.041	1.0	0.01
783.041	783.272	1.0	0.01
783.272	783.478	1.0	0.01
783.478	783.683	1.0	0.01
783.683	783.939	1.0	0.09999999999999964
783.939	784.09	1.0	0.01
784.09	784.182	1.0	0.01
784.182	784.423	1.0	0.01
784.423	784.584	1.0	0.01
784.584	784.825	1.0	0.01
784.825	785.067	1.0	0.01
785.067	785.278	1.0	0.01
785.278	785.435	1.0	0.01
785.435	785.698	1.0	0.01
785.698	785.856	1.0	0.01
785.856	786.157	1.0	0.01
786.157	786.422	1.0	0.01
786.422	786.607	1.0	0.01
786.607	786.872	1.0	0.01
786.872	786.99	1.0	0.01
786.99	787.091	1.0	0.01
787.091	787.307	1.0	0.10000000000000142
787.307	787.571	1.0	0.01
787.571	787.883	1.0	0.01
787.883	788.078	1.0	0.01
788.078	788.369	1.0	0.01
788.369	788.564	1.0	0.01
788.564	788.758	1.0	0.01
788.758	788.928	1.0	0.01
788.928	789.146	1.0	0.01
789.146	789.337	1.0	0.01
789.337	789.527	1.0	0.01
789.527	789.813	1.0	0.01
789.813	790.029	1.0	0.01
790.029	790.239	1.0	0.01
790.239	790.45	1.0	0.01
790.45	790.684	1.0	0.01
790.684	790.895	1.0	0.01
790.895	791.178	1.0	0.09999999999999964
791.178	791.342	1.0	0.01
791.342	791.554	1.0	0.01
791.554	791.765	1.0	0.01
791.765	791.977	1.0	0.01
791.977	792.145	1.0	0.01
792.145	792.311	1.0	0.01
792.311	792.548	1.0	0.01
792.548	792.809	1.0	0.01
792.809	793.027	1.0	0.01
793.027	793.202	1.0	0.01
793.202	793.348	1.0	0.01
793.348	793.59	1.0	0.01
793.59	793.777	1.0	0.01
793.777	794.026	1.0	0.01
794.026	794.212	1.0	0.01
794.212	794.397	1.0	0.01
794.397	794.609	1.0	0.09999999999999964
794.609	794.742	1.0	0.01
794.742	794.98	1.0	0.01
794.98	795.19	1.0	0.01
795.19	795.423	1.0	0.01
795.423	795.586	1.0	0.01
795.586	795.796	1.0	0.01
795.796	796.034	1.0	0.01
796.034	796.169	1.0	0.01
796.169	796.357	1.0	0.01
796.357	796.626	1.0	0.01
796.626	796.841	1.0	0.01
796.841	797.02	1.0	0.01
797.02	797.206	1.0	0.01
797.206	797.418	1.0	0.01
797.418	797.63	1.0	0.01
797.63	797.789	1.0	0.01
797.789	797.995	1.0	0.09999999999999964
797.995	798.23	1.0	0.01
798.23	798.463	1.0	0.01
798.463	798.671	1.0	0.01
798.671	798.93	1.0	0.01
798.93	799.167	1.0	0.01
799.167	799.346	1.0	0.01
799.346	799.525	1.0	0.01
799.525	799.781	1.0	0.01
799.781	799.961	1.0	0.01
799.961	800.192	1.0	0.01
800.192	800.35	1.0	0.01
800.35	800.563	1.0	0.01
800.563	800.84	1.0	0.01
800.84	801.052	1.0	0.01
801.052	801.236	1.0	0.01
801.236	801.393	1.0	0.01
801.393	801.655	1.0	0.09999999999999964
801.655	801.864	1.0	0.01
801.864	802.038	1.0	0.01
802.038	802.274	1.0	0.01
802.274	802.483	1.0	0.01
802.483	802.745	1.0	0.01
802.745	802.983	1.0	0.01
802.983	803.144	1.0	0.01
803.144	803.353	1.0	0.01
803.353	803.537	1.0	0.01
803.537	803.694	1.0	0.01
803.694	803.904	1.0	0.01
803.904	804.118	1.0	0.01
804.118	804.321	1.0	0.01
804.321	804.499	1.0	0.01
804.499	804.702	1.0	0.01
804.702	804.906	1.0	0.01
804.906	805.168	1.0	0.10000000000000142
805.168	805.337	1.0	0.01
805.337	805.542	1.0	0.01
805.542	805.785	1.0	0.01
805.785	805.954	1.0	0.01
805.954	806.127	1.0	0.01
806.127	806.338	1.0	0.01
806.338	806.609	1.0	0.01
806.609	806.838	1.0	0.01
806.838	807.077	1.0	0.01
807.077	807.293	1.0	0.01
807.293	807.509	1.0	0.01
807.509	807.698	1.0	0.01
807.698	807.914	1.0	0.01
807.914	808.099	1.0	0.01
808.099	808.341	1.0	0.01
808.341	808.529	1.0	0.01
808.529	808.797	1.0	0.09999999999999964
808.797	809.012	1.0	0.01
809.012	809.207	1.0	0.01
809.207	809.444	1.0	0.01
809.444	809.682	1.0	0.01
809.682	809.919	1.0	0.01
809.919	810.119	1.0	0.01
810.119	810.304	1.0	0.01
810.304	810.49	1.0	0.01
810.49	810.675	1.0	0.01
810.675	810.888	1.0	0.01
810.888	811.124	1.0	0.01
811.124	811.341	1.0	0.01
811.341	811.58	1.0	0.01
811.58	811.766	1.0	0.01
811.766	811.953	1.0	0.01
811.953	812.226	1.0	0.01
812.226	812.5	1.0	0.09999999999999964
812.5	812.696	1.0	0.01
812.696	812.864	1.0	0.01
812.864	813.115	1.0	0.01
813.115	813.332	1.0	0.01
813.332	813.527	1.0	0.01
813.527	813.721	1.0	0.01
813.721	813.943	1.0	0.01
813.943	814.109	1.0	0.01
814.109	814.307	1.0	0.01
814.307	814.474	1.0	0.01
814.474	814.697	1.0	0.01
814.697	814.893	1.0	0.01
814.893	815.113	1.0	0.01
815.113	815.333	1.0	0.01
815.333	815.553	1.0	0.01
815.553	815.828	1.0	0.01
815.828	816.077	1.0	0.09999999999999964
816.077	816.302	1.0	0.01
816.302	816.44	1.0	0.01
816.44	816.634	1.0	0.01
816.634	816.856	1.0	0.01
816.856	817.022	1.0	0.01
817.022	817.187	1.0	0.01
817.187	817.376	1.0	0.01
817.376	817.594	1.0	0.01
817.594	817.811	1.0	0.01
817.811	818.029	1.0	0.01
818.029	818.252	1.0	0.01
818.252	818.506	1.0	0.01
818.506	818.703	1.0	0.01
