#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
4.300000000000000000e+01	7.911921610193350034e+02	5.508279344732849303e+00	nan	nan	2.775291326237772083e-02	1.507766485784324886e-03	9.792896357460193490e-01	4.750108702216028489e-02	nan	nan	nan	nan	2.370000000000005436e-02	7.999999999999984901e-01	9.889999999999999902e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.930694673630658054e-02	9.689547903291700079e-04	nan	nan
4.400000000000000000e+01	8.166329566809408789e+02	5.581169060479697741e+00	nan	nan	3.556472907776810771e-02	1.834760219343851625e-03	9.786585158091998249e-01	4.744219998196721327e-02	nan	nan	nan	nan	2.909999999999990372e-02	7.999999999999984901e-01	9.884999999999999343e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.999915840389512062e-02	8.780241511673008261e-04	nan	nan
4.500000000000000000e+01	8.366332933250491806e+02	5.610106695795939125e+00	nan	nan	3.128284028416993684e-02	1.665167584012184916e-03	9.780275523792787418e-01	4.746557621610444228e-02	nan	nan	nan	nan	2.570000000000005613e-02	7.999999999999986011e-01	9.879999999999999893e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.365927671332883730e-02	9.528894768466999879e-04	nan	nan
4.600000000000000000e+01	8.595379329636327839e+02	5.620350008858336466e+00	nan	nan	3.042048312242998098e-02	1.543915613906452020e-03	9.776040650577905167e-01	4.744446545250422670e-02	nan	nan	nan	nan	2.790000000000003588e-02	7.999999999999991562e-01	9.879999999999999893e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.215994803657570345e-02	6.316465659498716329e-04	nan	nan
4.700000000000000000e+01	8.832571272836175922e+02	5.578877559665033736e+00	nan	nan	2.771041410901680171e-02	1.582355838997550820e-03	9.764760269671051152e-01	4.737241465435342719e-02	nan	nan	nan	nan	2.820000000000000284e-02	7.999999999999996003e-01	9.875000000000000444e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.811283803803602183e-02	1.148552233293202848e-03	nan	nan
4.800000000000000000e+01	9.094950054233146375e+02	5.525553763136484164e+00	nan	nan	2.681819177815151362e-02	1.362455192734110835e-03	9.753490404478820652e-01	4.738433218610886566e-02	nan	nan	nan	nan	2.760000000000006892e-02	7.999999999999996003e-01	9.869999999999999885e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.660965198830021944e-02	5.525136550477191110e-04	nan	nan
4.900000000000000000e+01	9.368102063522823073e+02	5.541480192058309662e+00	nan	nan	2.525777570524883470e-02	1.313608105474728741e-03	9.757987331015482990e-01	4.738285548351726939e-02	nan	nan	nan	nan	2.629999999999999005e-02	7.999999999999996003e-01	9.869999999999999885e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.428025035511919616e-02	6.357669842862232303e-04	nan	nan
5.000000000000000000e+01	9.659815218952174973e+02	5.576303350642666246e+00	nan	nan	2.757367189401634805e-02	1.378100505251257006e-03	9.766722759249443220e-01	4.741997201848960342e-02	nan	nan	nan	nan	2.560000000000006715e-02	7.999999999999998224e-01	9.869999999999999885e-01	5.000000000000000971e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.722695339652117019e-02	4.381856292579039283e-04	nan	nan
5.100000000000000000e+01	9.928437791782282602e+02	5.612378881245954076e+00	nan	nan	3.254230716818360541e-02	1.645073061298108017e-03	9.770513897069096343e-01	4.751898330955824090e-02	nan	nan	nan	nan	2.580000000000004512e-02	8.000000000000002665e-01	9.864999999999999325e-01	5.000000000000000971e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.368653260476172695e-02	6.086859407762848680e-04	nan	nan
5.200000000000000000e+01	1.015734128683581275e+03	5.608207104838412782e+00	nan	nan	3.228471208112996399e-02	1.641362982037702402e-03	9.763275068958162661e-01	4.743701582931073024e-02	nan	nan	nan	nan	2.580000000000004512e-02	8.000000000000000444e-01	9.859999999999999876e-01	5.000000000000000971e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.305107957225907250e-02	6.456165810141930358e-04	nan	nan
