Depth	DEP	ECM	Age
Top (m)	(uS/m)	(uM)	Top (yr BP)

1865.60	9.2633	0.0018	17898
1866.15	8.6201	0.0025	17914
1866.70	9.3769	0.0021	17928
1867.25	8.6067	0.0095	17951
1867.80	8.9852	0.0019	17969
1868.35	8.1335	0.0018	17988
1868.90	9.1294	0.0036	18004
1869.45	8.5651	0.0021	18023
1870.00	9.1469	0.0021	18041
1870.55	9.4457	0.0024	18056
1871.10	9.2506	0.0019	18075
1871.65	8.8059	0.0022	18093
1872.20	9.9113	0.0018	18110
1872.75	9.6331	0.0018	18128
1873.30	8.9519	0.0019	18152
1873.85	9.4990	0.0023	18170
1874.40	9.4968	0.0022	18198
1874.95	8.7240	0.0018	18214
1875.50	8.5676	0.0017	18237
1876.05	7.8119	0.0015	18256
1876.60	8.9589	0.0020	18273
1877.15	8.6858	0.0018	18292
1877.70	9.1641	0.0022	18310
1878.25	9.0738	0.0017	18330
1878.80	9.3538	0.0018	18355
1879.35	10.1361	0.0015	18379
1879.90	10.1472	0.0016	18399
1880.45	9.8666	0.0018	18419
1881.00	10.2020	0.0013	18442
1881.55	9.4544	0.0142	18463
1882.10	10.2478	0.3110	18479
1882.65	8.6944	0.0019	18500
1883.20	8.2930	0.0020	18521
1883.75	8.6186	0.0023	18541
1884.30	9.9731	0.0016	18557
1884.85	10.0516	0.0017	18579
1885.40	9.7108	0.0020	18603
1885.95	9.7469	0.0016	18623
1886.50	8.4591	0.0016	18647
1887.05	7.8313	0.0018	18668
1887.60	7.4788	0.0017	18687
1888.15	8.0645	0.0016	18711
1888.70	9.0931	0.0015	18735
1889.25	8.6857	0.0015	18762
1889.80	8.9593	0.0016	18784
1890.35	9.1666	0.0015	18808
1890.90	10.3830	0.0022	18834
1891.45	11.0817	0.0024	18853
1892.00	11.0468	0.0025	18876
1892.55	10.8121	0.0018	18896
1893.10	11.3577	0.0017	18914
1893.65	10.4142	0.0019	18935
1894.20	10.9220	0.0022	18949
1894.75	11.0963	0.0025	18972
1895.30	10.8910	0.0019	18995
1895.85	10.8121	0.0022	19013
1896.40	10.4837	0.0019	19036
1896.95	10.4403	0.0021	19057
1897.50	10.8686	0.0020	19078
1898.05	9.3621	0.0023	19101
1898.60	8.9329	0.0022	19117
1899.15	9.1348	0.0018	19139
1899.70	9.5286	0.0022	19169
1900.25	9.7966	0.0020	19193
1900.80	9.4690	0.0019	19218
1901.35	8.7040	0.0022	19243
1901.90	9.5937	0.0017	19263
1902.45	7.9126	0.0016	19289
1903.00	10.6305	0.0028	19312
1903.55	10.8991	0.0025	19339
1904.10	10.1814	0.0021	19364
1904.65	11.2852	0.0021	19384
1905.20	11.0728	0.0023	19412
1905.75	11.1091	0.0022	19436
1906.30	11.0376	0.0082	19462
1906.85	11.2005	0.0078	19483
1907.40	11.3379	0.0072	19507
1907.95	11.5028	0.0024	19532
1908.50	11.0952	0.0021	19567
1909.05	11.0988	0.0020	19591
1909.60	11.0668	0.0019	19618
1910.15	10.6645	0.0019	19642
1910.70	11.3521	0.0015	19670
1911.25	11.3047	0.0017	19704
1911.80	10.4894	0.0013	19734
1912.35	9.8317	0.0016	19765
1912.90	9.5737	0.0017	19787
1913.45	9.5280	0.0014	19808
1914.00	9.2348	0.0016	19835
1914.55	9.2406	0.0021	19862
1915.10	9.4627	0.0018	19884
1915.65	9.0871	0.0015	19912
1916.20	9.3077	0.0020	19942
1916.75	9.8077	0.0023	19978
1917.30	9.6777	0.0021	20005
1917.85	9.2503	0.0021	20033
1918.40	9.5671	0.0016	20057
1918.95	11.0043	0.0018	20077
1919.50	11.4116	0.0022	20098
1920.05	11.4513	0.0018	20123
1920.60	11.7102	0.0016	20150
1921.15	11.2433	0.0019	20173
1921.70	11.2272	0.0019	20200
1922.25	10.7999	0.0016	20234
1922.80	11.2011	0.0022	20258
1923.35	11.3328	0.0018	20282
1923.90	10.8783	0.0024	20307
1924.45	10.6243	0.0021	20336
1925.00	10.5403	0.0020	20360
1925.55	10.7374	0.0019	20384
1926.10	10.1348	0.0038	20406
1926.65	9.9849	0.0020	20431
1927.20	10.0660	0.0014	20453
1927.75	10.5291	0.0019	20476
1928.30	11.2209	0.0019	20498
1928.85	10.5908	0.0018	20529
1929.40	10.9722	0.0019	20557
1929.95	10.8582	0.0020	20593
1930.50	9.8104	0.0016	20623
1931.05	9.6541	0.0030	20648
1931.60	9.5383	0.0032	20676
1932.15	10.0084	0.0026	20701
1932.70	10.7857	0.0022	20725
1933.25	10.0743	0.0021	20751
1933.80	9.6934	0.0016	20777
1934.35	10.2426	0.0019	20799
1934.90	11.4663	0.0017	20824
1935.45	11.4037	0.0017	20852
1936.00	10.7835	0.0021	20890
1936.55	9.9450	0.0020	20918
1937.10	9.0852	0.0020	20940
1937.65	9.4456	0.0032	20960
1938.20	9.4385	0.0026	20985
1938.75	9.7077	0.0031	21011
1939.30	9.6333	0.0022	21039
1939.85	9.1829	0.0020	21062
1940.40	8.8021	0.0019	21086
1940.95	8.7067	0.0019	21106
1941.50	7.7097	0.0021	21124
1942.05	7.8021	0.0020	21140
1942.60	8.0375	0.0018	21159
1943.15	9.1495	0.0021	21180
1943.70	9.1368	0.0023	21208
1944.25	9.6833	0.0018	21233
1944.80	9.5726	0.0019	21262
1945.35	10.1281	0.0020	21291
1945.90	10.4000	0.0015	21325
1946.45	10.1951	0.0018	21352
1947.00	10.1660	0.0018	21382
1947.55	9.3380	0.0020	21407
1948.10	9.9544	0.0018	21430
1948.65	9.3303	0.0021	21450
1949.20	9.2027	0.0022	21466
1949.75	9.1346	0.0022	21481
1950.30	8.7275	0.0022	21497
1950.85	7.9270	0.0018	21517
1951.40	7.7795	0.0019	21538
1951.95	8.0424	0.0019	21556
1952.50	7.6714	0.0014	21584
1953.05	9.2275	0.0020	21615
1953.60	9.5785	0.0021	21644
1954.15	9.7478	0.0017	21669
1954.70	9.7503	0.0017	21703
1955.25	11.3825	0.0014	21733
1955.80	11.1558	0.0015	21766
1956.35	10.9292	0.0017	21793
1956.90	11.3040	0.0016	21830
1957.45	12.0287	0.0012	21874
1958.00	10.4942	0.0015	21916
1958.55	11.1284	0.0013	21945
1959.10	10.8473	0.0011	21978
1959.65	12.4839	0.0016	22010
1960.20	11.5171	0.0017	22069
1960.75	11.0450	0.0013	22109
1961.30	11.1670	0.0011	22143
1961.85	11.4084	0.0012	22178
1962.40	9.9704	0.0009	22213
1962.95	9.8377	0.0015	22249
1963.50	10.0527	0.0014	22293
1964.05	9.2184	0.0012	22344
1964.60	10.1178	0.0017	22372
1965.15	9.6889	0.0020	22404
1965.70	9.7984	0.0016	22438
1966.25	9.3130	0.0023	22472
1966.80	9.9740	0.0021	22500
1967.35	9.9835	0.0024	22528
1967.90	9.9217	0.0024	22555
1968.45	10.4919	0.0020	22581
1969.00	10.3354	0.0015	22610
1969.55	10.1361	0.0022	22641
1970.10	9.3097	0.0020	22671
1970.65	9.6355	0.0021	22692
1971.20	9.3413	0.0019	22720
1971.75	8.4688	0.0020	22751
1972.30	9.2693	0.0017	22772
1972.85	8.9251	0.0823	22814
1973.40	10.2091	0.0014	22848
1973.95	9.7670	0.0017	22878
1974.50	9.7746	0.0013	22901
1975.05	12.0081	0.0012	22925
1975.60	11.4628	0.0016	22961
1976.15	11.4516	0.0015	22994
1976.70	11.3916	0.0016	23027
1977.25	10.5934	0.0021	23054
1977.80	10.3180	0.0021	23080
1978.35	9.9456	0.0017	23109
1978.90	10.3506	0.0014	23130
1979.45	10.7877	0.0014	23151
1980.00	11.0370	0.0014	23176
1980.55	11.5620	0.0012	23204
1981.10	11.2503	0.0010	23235
1981.65	11.0870	0.0012	23268
1982.20	11.6546	0.0016	23295
1982.75	11.4534	0.0030	23327
1983.30	10.8682	0.0028	23360
1983.85	11.0948	0.0024	23389
1984.40	11.9674	0.0016	23424
1984.95	11.6874	0.0020	23448
1985.50	11.5746	0.0017	23476
1986.05	10.2881	0.0019	23511
1986.60	11.5053	0.0016	23538
1987.15	11.4685	0.0017	23578
1987.70	10.9771	0.0012	23614
1988.25	10.3145	0.0013	23655
1988.80	11.1489	0.0011	23693
1989.35	11.4343	0.0014	23744
1989.90	10.9182	0.0013	23774
1990.45	11.1561	0.0013	23814
1991.00	10.5512	0.0027	23846
1991.55	12.0119	0.0022	23873
1992.10	11.4956	0.0023	23908
1992.65	11.3212	0.0020	23938
1993.20	11.6794	0.0017	23968
1993.75	11.5195	0.0015	24000
1994.30	10.5008	0.0019	24029
1994.85	10.8504	0.0023	24055
1995.40	10.9303	0.0019	24088
1995.95	10.8188	0.0021	24118
1996.50	11.0923	0.0023	24142
1997.05	10.5372	0.0018	24168
1997.60	10.6377	0.0020	24196
1998.15	11.3091	0.0022	24229
1998.70	10.5825	0.0022	24256
1999.25	10.8765	0.0019	24280
1999.80	10.8240	0.0030	24308
2000.35	11.5178	0.0023	24347
2000.90	10.2990	0.2364	24382
2001.45	10.0240	0.0024	24411
2002.00	9.6006	0.0024	24439
2002.55	9.5367	0.0023	24475
2003.10	8.9326	0.0019	24507
2003.65	7.8055	0.0019	24539
2004.20	7.6487	0.0019	24563
2004.75	8.0303	0.0019	24589
2005.30	8.6324	0.0016	24632
2005.85	8.9828	0.0020	24662
2006.40	8.8842	0.0018	24692
2006.95	8.7352	0.0015	24723
2007.50	9.4533	0.0018	24755
2008.05	9.9932	0.0022	24784
2008.60	10.5744	0.0019	24810
2009.15	9.5131	0.0028	24853
2009.70	10.0798	0.0029	24878
2010.25	11.1290	0.0023	24905
2010.80	10.2126	0.0020	24942
2011.35	9.5888	0.0024	24977
2011.90	9.7153	0.0021	25002
2012.45	10.4548	0.0015	25026
2013.00	9.4021	0.0016	25052
2013.55	9.5177	0.0020	25078
2014.10	9.7822	0.0020	25114
2014.65	10.4184	0.0018	25152
2015.20	9.8896	0.0033	25178
2015.75	9.7680	0.0028	25212
2016.30	9.7138	0.0026	25249
2016.85	9.9906	0.0023	25284
2017.40	10.4635	0.0025	25307
2017.95	9.7979	0.0031	25337
2018.50	9.8103	0.0204	25358
2019.05	10.2344	0.0075	25374
2019.60	9.1969	0.0038	25395
2020.15	9.3705	0.0222	25414
2020.70	9.2646	0.0042	25431
2021.25	10.3780	0.0057	25449
2021.80	10.4385	0.0144	25469
2022.35	9.9656	0.0098	25488
2022.90	12.3732	0.5887	25508
2023.45	10.2803	0.0066	25524
2024.00	10.5286	0.0400	25540
2024.55	11.3319	0.1349	25555
2025.10	9.7583	0.0064	25571
2025.65	10.8840	0.0025	25595
2026.20	10.4578	0.0015	25624
2026.75	9.9861	0.0016	25655
2027.30	9.4810	0.0016	25688
2027.85	10.1360	0.0022	25714
2028.40	10.3653	0.0021	25748
2028.95	10.1382	0.0016	25779
2029.50	10.0770	0.0026	25820
2030.05	10.9943	0.0024	25855
2030.60	10.9911	0.0016	25902
2031.15	11.3197	0.0019	25929
2031.70	10.8592	0.0017	25966
2032.25	10.6269	0.0016	26000
2032.80	10.3560	0.0013	26035
2033.35	10.2133	0.0015	26062
2033.90	11.0858	0.0018	26092
2034.45	10.6180	0.0014	26127
2035.00	9.8833	0.0022	26165
2035.55	9.4987	0.0017	26203
2036.10	9.4798	0.0023	26241
2036.65	11.2963	0.0020	26271
2037.20	10.5327	0.0016	26305
2037.75	9.7187	0.0022	26339
2038.30	9.3816	0.0023	26359
2038.85	10.1418	0.0028	26379
2039.40	9.3648	0.0032	26403
2039.95	9.0143	0.0038	26421
2040.50	9.0491	0.0030	26439
2041.05	9.5126	0.0033	26459
2041.60	9.1997	0.0033	26477
2042.15	8.8484	0.0028	26498
2042.70	8.8640	0.0039	26515
2043.25	13.1889	0.9236	26532
2043.80	8.2708	0.0047	26551
2044.35	7.9121	0.0039	26571
2044.90	7.8111	0.0030	26589
2045.45	8.7593	0.0020	26607
2046.00	9.2832	0.0017	26627
2046.55	9.5708	0.0015	26656
2047.10	8.5394	0.0015	26694
2047.65	9.8855	0.0019	26728
2048.20	10.6914	0.0019	26766
2048.75	10.2590	0.0019	26797
2049.30	10.7878	0.0025	26826
2049.85	10.6128	0.0020	26865
2050.40	9.6643	0.0023	26898
2050.95	9.6338	0.0026	26929
2051.50	9.8153	0.0020	26954
2052.05	9.3719	0.0023	26998
2052.60	9.5961	0.0020	27034
2053.15	10.5117	0.0025	27067
2053.70	9.8633	0.0023	27116
2054.25	9.6776	0.0021	27151
2054.80	10.5618	0.0019	27186
2055.35	10.7968	0.0016	27227
2055.90	11.2229	0.0705	27255
2056.45	10.3220	0.0019	27303
2057.00	11.4163	0.0016	27344
2057.55	11.2286	0.0015	27389
2058.10	10.6049	0.0018	27439
2058.65	10.5813	0.0017	27473
2059.20	11.8689	0.0017	27515
2059.75	11.0163	0.0014	27574
2060.30	11.2058	0.0014	27608
2060.85	10.2055	0.0018	27653
2061.40	9.9300	0.0020	27683
2061.95	9.5201	0.0021	27722
2062.50	9.8510	0.0018	27757
2063.05	10.3614	0.0015	27798
2063.60	9.8688	0.0018	27851
2064.15	9.7048	0.0017	27895
2064.70	9.7049	0.0014	27932
2065.25	9.6303	0.0018	27968
2065.80	9.8639	0.0018	28009
2066.35	9.7978	0.0016	28043
2066.90	10.3436	0.0012	28088
2067.45	10.6403	0.0014	28128
2068.00	10.1671	0.0030	28162
2068.55	9.8979	0.0019	28191
2069.10	10.1435	0.0018	28219
2069.65	9.6050	0.0024	28248
2070.20	9.7543	0.0017	28274
2070.75	9.9648	0.0014	28311
2071.30	10.2270	0.0020	28355
2071.85	9.5268	0.0015	28387
2072.40	9.7894	0.0011	28426
2072.95	9.5570	0.0023	28468
2073.50	9.3919	0.0021	28512
2074.05	9.9298	0.0013	28555
2074.60	8.7237	0.0012	28593
2075.15	9.1234	0.0013	28625
2075.70	9.1976	0.0014	28667
2076.25	11.2226	0.0009	28710
2076.80	10.5269	0.0009	28745
2077.35	11.0161	0.0008	28775
2077.90	10.9153	0.0009	28820
2078.45	11.9805	0.0010	28858
2079.00	11.9219	0.0010	28903
2079.55	11.4195	0.0013	28938
2080.10	12.6310	0.0019	28976
2080.65	12.3132	0.0011	29016
2081.20	11.4625	0.0010	29060
2081.75	11.1846	0.0010	29107
2082.30	11.6562	0.0016	29151
2082.85	10.7049	0.0017	29201
2083.40	9.2826	0.0019	29239
2083.95	9.0662	0.0011	29278
2084.50	8.7401	0.0012	29319
2085.05	9.6049	0.0010	29348
2085.60	9.1843	0.0012	29391
2086.15	9.0179	0.0013	29426
2086.70	8.6384	0.0012	29464
2087.25	9.1954	0.0021	29495
2087.80	9.6327	0.0549	29526
2088.35	8.3383	0.0025	29558
2088.90	8.2529	0.0020	29586
2089.45	8.5112	0.0027	29618
2090.00	9.0769	0.0020	29649
2090.55	8.7330	0.0021	29674
2091.10	8.5078	0.0025	29696
2091.65	9.4613	0.0464	29720
2092.20	10.3765	0.0947	29744
2092.75	8.6868	0.0053	29767
2093.30	9.3712	0.0030	29789
2093.85	10.7607	0.1064	29811
2094.40	10.9976	0.2653	29834
2094.95	9.1534	0.0351	29858
2095.50	9.5139	0.0031	29879
2096.05	11.5009	0.1232	29903
2096.60	11.6779	0.1380	29925
2097.15	10.3234	0.0227	29947
2097.70	11.4498	0.0826	29969
2098.25	11.6699	0.0817	29989
2098.80	10.5269	0.0011	30013
2099.35	10.9338	0.0010	30047
2099.90	10.5796	0.0008	30087
2100.45	11.6846	0.0008	30120
2101.00	11.1444	0.0008	30154
2101.55	10.5305	0.0011	30196
2102.10	10.4090	0.0013	30232
2102.65	11.2667	0.0009	30272
2103.20	10.9262	0.0026	30310
2103.75	10.9608	0.0024	30346
2104.30	10.4971	0.0020	30391
2104.85	10.9822	0.0018	30434
2105.40	10.3228	0.0019	30476
2105.95	10.5883	0.0015	30515
2106.50	10.2847	0.0015	30573
2107.05	9.8626	0.0015	30623
2107.60	9.9529	0.0010	30664
2108.15	8.9176	0.0018	30696
2108.70	9.1863	0.0026	30734
2109.25	8.7343	0.0017	30779
2109.80	9.7615	0.0020	30813
2110.35	8.5334	0.0033	30849
2110.90	8.6003	0.0036	30881
2111.45	8.7235	0.0031	30908
2112.00	10.0556	0.0333	30934
2112.55	10.3437	0.0596	30960
2113.10	10.2051	0.0475	30986
2113.65	9.2780	0.0073	31010
2114.20	10.1479	0.0062	31033
2114.75	9.9526	0.0051	31058
2115.30	10.1947	0.0444	31083
2115.85	11.1554	0.1906	31109
2116.40	9.8946	0.0170	31133
2116.95	11.8796	0.4879	31155
2117.50	8.0581	0.0050	31174
2118.05	7.9303	0.0040	31194
2118.60	9.0804	0.0028	31218
2119.15	9.4268	0.0022	31250
2119.70	8.9268	0.0018	31292
2120.25	8.7279	0.0019	31329
2120.80	9.1723	0.0018	31368
2121.35	9.8104	0.0013	31410
2121.90	9.2331	0.0012	31447
2122.45	9.7945	0.0009	31480
2123.00	8.9373	0.0013	31518
2123.55	9.8618	0.0011	31548
2124.10	9.5094	0.0011	31585
2124.65	9.1170	0.0021	31628
2125.20	8.6727	0.0826	31668
2125.75	9.5751	0.0019	31703
2126.30	8.5525	0.0018	31740
2126.85	8.3430	0.0016	31777
2127.40	7.9095	0.0022	31819
2127.95	10.5072	0.0023	31858
2128.50	11.1231	0.0026	31893
2129.05	10.9636	0.0023	31933
2129.60	11.4244	0.0021	31965
2130.15	11.2218	0.0021	32009
2130.70	11.1215	0.0018	32043
2131.25	11.2928	0.0195	32085
2131.80	11.4037	0.0374	32123
2132.35	13.6530	0.3693	32150
2132.90	10.7442	0.0404	32180
2133.45	15.7623	0.9679	32204
2134.00	10.9719	0.0562	32231
2134.55	12.1928	0.1873	32258
2135.10	11.3153	0.0877	32287
2135.65	12.0958	0.2280	32316
2136.20	9.8364	0.0033	32348
2136.75	10.4466	0.0028	32378
2137.30	9.8902	0.0026	32405
2137.85	10.3819	0.0274	32431
2138.40	11.7651	0.2309	32458
2138.95	10.0513	0.0125	32481
2139.50	9.5716	0.0199	32503
2140.05	12.2190	0.2591	32528
2140.60	12.5239	0.4603	32552
2141.15	10.6413	0.0924	32575
2141.70	8.5757	0.0040	32595
2142.25	9.6102	0.0886	32620
2142.80	8.7083	0.0181	32641
2143.35	9.7555	0.0670	32665
2143.90	11.3327	0.1004	32688
2144.45	12.4567	0.1771	32713
2145.00	10.3043	0.0357	32737
2145.55	12.0756	0.2347	32758
2146.10	10.9394	0.0575	32779
2146.65	10.6665	0.0874	32805
2147.20	9.5156	0.0169	32825
2147.75	8.9303	0.0076	32846
2148.30	9.6832	0.0040	32870
2148.85	9.5884	0.0024	32896
2149.40	10.1267	0.0025	32925
2149.95	11.1677	0.0025	32967
2150.50	10.4112	0.0029	33013
2151.05	10.4326	0.0027	33051
2151.60	10.9580	0.0021	33086
2152.15	10.9493	0.0020	33127
2152.70	10.5417	0.0023	33165
2153.25	11.1943	0.0018	33204
2153.80	10.2618	0.0023	33246
2154.35	11.7281	0.0019	33288
2154.90	11.0377	0.0021	33335
2155.45	10.5410	0.0022	33404
2156.00	10.4096	0.0019	33447
2156.55	10.7268	0.0013	33489
2157.10	11.5302	0.0013	33525
2157.65	11.2617	0.0015	33563
2158.20	11.0073	0.0019	33606
2158.75	11.6838	0.0015	33644
2159.30	11.2293	0.0014	33695
2159.85	11.1936	0.0016	33737
2160.40	10.7446	0.0018	33784
2160.95	11.1040	0.0015	33826
2161.50	10.5709	0.0014	33862
2162.05	10.8292	0.0017	33904
2162.60	10.0810	0.0017	33943
2163.15	10.4068	0.0023	33977
2163.70	9.8784	0.0029	34009
2164.25	10.2397	0.0465	34036
2164.80	9.4217	0.0101	34069
2165.35	9.8449	0.0038	34094
2165.90	10.2625	0.0066	34119
2166.45	9.2322	0.0054	34148
2167.00	10.6481	0.2158	34174
2167.55	9.3019	0.0031	34202
2168.10	10.2919	0.0017	34237
2168.65	9.7179	0.0021	34270
2169.20	9.8166	0.0018	34306
2169.75	8.9696	0.0040	34333
2170.30	9.6507	0.0030	34361
2170.85	9.0987	0.0086	34396
2171.40	10.6219	0.1741	34426
2171.95	15.0532	0.8779	34455
2172.50	10.4293	0.1107	34485
2173.05	10.5565	0.1604	34512
2173.60	11.5015	0.3556	34540
2174.15	12.5888	0.5266	34564
2174.70	13.3382	0.6650	34591
2175.25	11.5457	0.2349	34618
2175.80	11.6806	0.3520	34642
2176.35	11.2962	0.2907	34671
2176.90	8.3163	0.0322	34692
2177.45	10.4040	0.1878	34719
2178.00	9.5107	0.0959	34746
2178.55	9.4209	0.0786	34772
2179.10	9.7964	0.1040	34799
2179.65	11.4616	0.4112	34825
2180.20	10.6738	0.2905	34852
2180.75	11.3235	0.3802	34876
2181.30	11.7666	0.1819	34902
2181.85	12.7282	0.2721	34926
2182.40	11.6754	0.1779	34950
2182.95	10.5109	0.0742	34973
2183.50	11.5499	0.1874	35001
2184.05	9.6849	0.0646	35026
2184.60	13.0102	0.5955	35050
2185.15	10.7555	0.4383	35074
2185.70	10.6089	0.2381	35099
2186.25	16.3097	1.0390	35126
2186.80	11.1097	0.1820	35151
2187.35	10.8887	0.1874	35181
2187.90	9.9987	0.0527	35204
2188.45	12.6715	0.1820	35226
2189.00	13.1821	0.2654	35251
2189.55	15.0577	0.5243	35274
2190.10	14.9251	0.4279	35296
2190.65	15.5903	0.4685	35321
2191.20	13.3984	0.2814	35345
2191.75	11.8215	0.0755	35369
2192.30	12.1989	0.1281	35393
2192.85	16.0404	0.7975	35416
2193.40	15.3948	0.7647	35441
2193.95	12.7720	0.2462	35465
2194.50	11.4479	0.1235	35490
2195.05	12.7047	0.2015	35512
2195.60	12.0614	0.1861	35536
2196.15	13.5793	0.5516	35558
2196.70	12.8598	0.2384	35582
2197.25	13.2086	0.3144	35603
2197.80	20.0914	1.6698	35625
2198.35	12.3145	0.3334	35648
2198.90	10.0525	0.0759	35668
2199.45	9.7261	0.0263	35692
2200.00	10.3451	0.0049	35716
2200.55	10.2617	0.0019	35749
2201.10	9.7681	0.0015	35787
2201.65	9.1871	0.0022	35822
2202.20	9.3004	0.0023	35859
2202.75	10.0480	0.0020	35898
2203.30	9.3278	0.0023	35937
2203.85	10.2690	0.0017	35984
2204.40	10.1042	0.0016	36027
2204.95	10.3102	0.0011	36068
2205.50	9.3988	0.0012	36125
2206.05	10.5710	0.0014	36163
2206.60	9.7221	0.0017	36224
2207.15	8.9106	0.0016	36277
2207.70	8.9544	0.0022	36327
2208.25	9.5791	0.0019	36377
2208.80	8.6231	0.0021	36427
2209.35	8.8675	0.0019	36478
2209.90	8.6675	0.0019	36520
2210.45	8.9483	0.0019	36567
2211.00	9.4112	0.0014	36615
2211.55	9.0833	0.0013	36664
2212.10	8.8682	0.0020	36724
2212.65	9.2014	0.0021	36770
2213.20	10.4567	0.0020	36816
2213.75	10.9014	0.0026	36861
2214.30	9.5003	0.0029	36924
2214.85	10.1557	0.0019	36982
2215.40	10.8651	0.0022	37033
2215.95	11.1646	0.0021	37095
2216.50	11.2096	0.0018	37141
2217.05	10.7638	0.0020	37182
2217.60	10.5780	0.0024	37230
2218.15	11.6234	0.0018	37274
2218.70	10.6990	0.0021	37322
2219.25	10.7968	0.0022	37370
2219.80	9.7880	0.0022	37419
2220.35	10.1944	0.0024	37461
2220.90	9.7373	0.0026	37499
2221.45	9.0789	0.0030	37532
2222.00	8.9014	0.0028	37568
2222.55	8.7180	0.0027	37600
2223.10	10.5613	0.0021	37625
2223.65	9.9438	0.0030	37663
2224.20	10.5986	0.0026	37706
2224.75	9.8885	0.0020	37756
2225.30	10.5331	0.0028	37793
2225.85	11.5578	0.0026	37832
2226.40	10.9064	0.0021	37876
2226.95	10.6714	0.0019	37916
2227.50	10.1988	0.0019	37960
2228.05	11.0536	0.0021	37999
2228.60	10.4794	0.0021	38042
2229.15	10.6649	0.0018	38093
2229.70	9.6061	0.0016	38151
2230.25	10.7805	0.0034	38186
2230.80	9.9368	0.0034	38241
2231.35	9.5667	0.0033	38292
2231.90	9.0866	0.0015	38336
2232.45	8.5819	0.0020	38370
2233.00	9.3366	0.0020	38411
2233.55	8.3780	0.0019	38450
2234.10	8.0643	0.0033	38488
2234.65	8.1340	0.0111	38521
2235.20	8.0747	0.0024	38552
2235.75	9.5695	0.0050	38581
2236.30	12.2449	0.8883	38613
2236.85	11.5443	0.0647	38645
2237.40	9.2454	0.0034	38678
2237.95	9.5546	0.0032	38710
2238.50	10.5662	0.0430	38740
2239.05	9.3501	0.0038	38773
2239.60	9.2485	0.0037	38804
2240.15	8.9778	0.0045	38831
2240.70	9.9601	0.0075	38859
2241.25	12.2792	0.2707	38887
2241.80	9.2366	0.0076	38915
2242.35	9.3323	0.0125	38940
2242.90	9.8217	0.0038	38966
2243.45	9.3663	0.0022	38997
2244.00	8.4093	0.0032	39036
2244.55	8.4384	0.0025	39074
2245.10	8.3773	0.0025	39118
2245.65	9.9433	0.0025	39163
2246.20	9.1226	0.0024	39220
2246.75	9.3415	0.0017	39262
2247.30	9.7286	0.0017	39315
2247.85	10.0238	0.0018	39359
2248.40	11.6078	0.0014	39420
2248.95	11.0376	0.0014	39479
2249.50	10.8280	0.0017	39523
2250.05	11.5746	0.0096	39574
2250.60	11.5690	0.0018	39637
2251.15	10.9628	0.0020	39691
2251.70	10.6075	0.0097	39730
2252.25	9.9211	0.0023	39778
2252.80	9.6509	0.0028	39812
2253.35	10.6556	0.0418	39843
2253.90	9.1077	0.0037	39880
2254.45	8.7719	0.0028	39918
2255.00	8.6558	0.0027	39955
2255.55	9.2819	0.0022	39994
2256.10	10.2442	0.0022	40034
2256.65	9.7937	0.0022	40066
2257.20	9.7930	0.0039	40105
2257.75	11.7727	0.2349	40140
2258.30	10.4133	0.0034	40178
2258.85	12.3451	0.2512	40208
2259.40	10.3495	0.0339	40239
2259.95	9.6862	0.0084	40268
2260.50	9.5893	0.0057	40300
2261.05	11.3082	0.1079	40331
2261.60	9.6839	0.0190	40361
2262.15	9.8317	0.0263	40391
2262.70	9.2166	0.0146	40422
2263.25	9.6060	0.0035	40453
2263.80	10.0794	0.0045	40485
2264.35	10.2650	0.0255	40513
2264.90	10.1392	0.0469	40539
2265.45	10.2404	0.1524	40566
2266.00	10.7814	0.0647	40592
2266.55	9.0796	0.0035	40623
2267.10	9.3808	0.0169	40651
2267.65	9.3304	0.0123	40679
2268.20	10.1938	0.0219	40708
2268.75	10.8436	0.0301	40739
2269.30	9.9696	0.0348	40772
2269.85	11.5005	0.2485	40800
2270.40	11.4014	0.0879	40830
2270.95	10.1718	0.0012	40869
2271.50	9.6439	0.0009	40916
2272.05	9.8814	0.0104	40970
2272.60	9.7773	0.0013	41032
2273.15	10.0919	0.0010	41098
2273.70	10.7405	0.0035	41154
2274.25	10.4081	0.0031	41214
2274.80	10.6677	0.0021	41274
2275.35	10.3289	0.0020	41332
2275.90	9.8768	0.0018	41381
2276.45	9.5157	0.0019	41427
2277.00	9.0168	0.0017	41483
2277.55	8.5910	0.0018	41537
2278.10	9.5323	0.0016	41587
2278.65	9.6229	0.0021	41647
2279.20	9.2190	0.0021	41699
2279.75	9.1971	0.0015	41746
2280.30	9.0491	0.0016	41798
2280.85	10.3541	0.0092	41845
2281.40	12.2110	0.2991	41885
2281.95	14.0783	0.5779	41921
2282.50	15.8794	0.8413	41956
2283.05	11.0685	0.0552	41989
2283.60	12.1529	0.2239	42020
2284.15	10.1858	0.0014	42055
2284.70	10.2691	0.0009	42095
2285.25	10.0735	0.0011	42133
2285.80	10.6745	0.0012	42175
2286.35	9.9326	0.0219	42214
2286.90	11.4147	0.2334	42252
2287.45	9.0251	0.0015	42291
2288.00	10.0049	0.0179	42329
2288.55	11.1954	0.0268	42366
2289.10	11.1399	0.0762	42399
2289.65	10.1195	0.0022	42438
2290.20	10.3375	0.0027	42479
2290.75	11.6206	0.0247	42519
2291.30	10.1608	0.0024	42558
