GISP2 Electrical Conductivity Measurements

REFERENCES: 

Taylor, K.C., R.B. Alley, G.W. Lamorey, and P.A. Mayewski. 1997. Electrical
measurements on the Greenland Ice Sheet Project 2 core. Journal of
Geophysical Research 102:26511-26517.

Taylor, K.C., P.A. Mayewski, M.S. Twickler, and S.I. Whitlow. 1996. Biomass
burning recorded in the GISP2 ice core: A record from eastern Canada? The
Holocene 6(1):1-6.

Chylek, P., B. Johnson, P.A. Damiano, K.C. Taylor, and P. Clement. 1995.
Biomass burning record and black carbon in the GISP2 ice core. Geophysical
Research Letters 22:89-92.

Taylor, K.C., G.W. Lamorey, G.A. Doyle, R.B. Alley, P.M. Grootes, P.A.
Mayewski, J.W.C. White, and L.K. Barlow. 1993. The 'flickering switch' of
late Pleistocene climate change. Nature 361:432-436.

Taylor, K.C., R.B. Alley, R.J. Fiacco, P.M. Grootes, G.W. Lamorey, P.A.
Mayewski, and M.J. Spencer. 1992. Ice core dating and chemistry by direct
current electrical conductivity. Journal of Glaciology 38:325-332.

DATA DESCRIPTION: 

The ECM file ECMage.dat represents 0.5 meter averages of the data in the
b****.dat and d****.dat files.  The GISP2 B core was used for the first
100 meters; the D core thereafter.  All depths are D core depths, ages are
on the Meese/Sowers timescale.  See ECMinfo.txt and depthage.dat for
further information. 

DATA: 

Depth	ECM	Age
Top (m)	microamps	Top (yr BP 1950)
		
2663.35	38.4292	81480
2663.85	43.7826	81575
2664.35	39.3502	81671
2664.85	36.7046	81768
2665.35	34.5806	81865
2665.85	39.2412	81962
2666.35	36.374	82059
2666.89	36.4694	82164
2667.44	41.306	82270
2667.95	40.313	82369
2668.45	43.3042	82466
2668.95	33.0212	82563
2669.45	32.1716	82660
2669.95	33.4016	82757
2670.45	33.3824	82856
2671	37.5706	82964
2671.55	32.5072	83073
2672.05	35.7816	83172
2672.55	32.0952	83270
2673.05	33.4442	83369
2673.55	28.4282	83468
2674.05	30.127	83566
2674.56	33.588	83667
2675.11	28.5572	83775
2675.65	24.4546	83882
2676.15	1.3576	83982
2676.65	0.477	84087
2677.15	0.32	84191
2677.65	9.114	84295
2678.15	15.221	84399
2678.67	0.9364	84508
2679.22	0.4718	84622
2679.75	0.3766	84733
2680.25	0.4146	84837
2680.75	0.37	84941
2681.25	0.243	85046
2681.75	0.223	85150
2682.25	0.2358	85256
2682.78	0.2776	85372
2683.33	0.3292	85491
2683.85	0.4028	85605
2684.35	0.3428	85714
2684.85	0.2096	85822
2685.35	0.1496	85931
2685.85	0.186	86040
2686.36	0.1786	86151
2686.91	0.1904	86271
2687.45	0.1348	86388
2687.95	0.1456	86497
2688.45	0.1532	86610
2688.95	0.2214	86723
2689.45	0.2298	86837
2689.95	0.1744	86950
2690.45	0.165	87063
2691	0.1648	87188
2691.55	0.286	87313
2692.05	1.526	87426
2692.55	1.7018	87539
2693.05	0.64	87653
2693.55	2.099	87766
2694.05	14.3928	87879
2694.58	8.2384	88001
2695.13	21.1092	88127
2695.65	15.945	88246
2696.15	17.217	88361
2696.65	23.8796	88476
2697.15	23.3852	88590
2697.65	13.1944	88705
2698.15	24.7608	88820
2698.67	35.329	88939
2699.22	29.7936	89065
2699.78	24.208	89194
2700.33	27.6888	89319
2700.85	30.3272	89438
2701.35	35.8092	89552
2701.85	43.6202	89666
2702.35	41.4362	89780
2702.85	34.4018	89894
2703.35	28.69	90008
2703.85	26.724	90122
2704.35	12.2518	90236
2704.89	10.3284	90359
2705.44	20.6768	90487
2705.95	25.2866	90607
2706.45	16.5174	90724
2707	14.313	90853
2707.55	14.4908	90982
2708.05	24.0472	91099
2708.55	15.4476	91216
2709.05	11.3742	91333
2709.55	4.541	91451
2710.05	11.549	91568
2710.56	22.6202	91687
2711.11	25.42	91816
2711.65	25.955	91943
2712.15	13.1202	92062
2712.65	24.2572	92186
2713.15	30.8084	92310
2713.65	37.5508	92433
2714.15	15.6126	92557
2714.67	12.2744	92686
2715.22	5.004	92822
2715.75	9.334	92953
2716.25	12.2048	93077
2716.75	25.2594	93201
2717.25	17.549	93324
2717.75	20.5334	93448
2718.3	30.8224	93587
2718.85	28.216	93727
2719.35	30.0922	93855
2719.85	32.1658	93983
2720.35	23.0736	94111
2720.89	28.983	94249
2721.44	35.947	94389
2721.95	41.213	94520
2722.45	46.8112	94648
2722.95	29.9816	94776
2723.45	31.746	94903
2723.95	30.5532	95031
2724.45	36.325	95159
2725	35.4274	95299
2725.55	19.5996	95438
2726.05	52.777	95566
2726.55	37.7742	95693
2727.05	39.2292	95820
2727.55	30.198	95947
2728.05	39.205	96075
2728.56	41.9836	96205
2729.11	53.7696	96344
2729.65	48.7958	96482
2730.15	40.0598	96609
2730.65	50.1604	96736
2731.15	37.4814	96864
2731.65	42.0832	96991
2732.15	53.1466	97117
2732.66	50.5796	97244
2733.21	54.0488	97380
2733.75	51.1454	97514
2734.25	49.9888	97639
2734.75	51.52	97763
2735.25	54.9306	97887
2735.75	55.1566	98011
2736.25	59.819	98132
2736.78	56.1734	98257
2737.33	47.588	98388
2737.85	46.252	98511
2738.35	48.8644	98629
2738.85	46.8448	98747
2739.35	46.5646	98865
2739.85	56.5458	98984
2740.35	56.6364	99095
2740.89	48.7906	99211
2741.44	51.1774	99330
2741.95	46.9436	99440
2742.45	46.0748	99548
2742.95	50.2492	99656
2743.45	53.2358	99764
2743.95	49.7666	99872
2744.45	46.9062	99969
2745	45.2706	100073
2745.55	57.117	100178
2746.05	47.603	100273
2746.55	47.1372	100368
2747.05	36.0446	100463
2747.55	32.3012	100558
2748.06	18.5234	100655
2748.61	4.7396	100761
2749.15	0.9728	100866
2749.67	0.833	100966
2750.22	0.8732	101073
2750.75	0.748	101175
2751.25	0.4118	101272
2751.75	0.3304	101369
2752.25	0.306	101465
2752.75	0.6332	101560
2753.25	0.9162	101656
2753.75	5.4708	101752
2754.26	10.484	101849
2754.81	1.1084	101954
2755.35	0.6278	102058
2755.85	0.4674	102153
2756.35	0.5238	102249
2756.85	7.7328	102345
2757.35	34.8356	102440
2757.85	32.8876	102536
2758.35	9.3092	102631
2758.89	0.7834	102735
2759.44	0.5042	102840
2759.95	0.5616	102937
2760.45	3.509	103034
2760.95	22.942	103131
2761.45	1.5874	103228
2761.95	19.0454	103324
2762.45	29.3034	103421
2763	18.1736	103528
2763.55	3.055	103634
2764.05	24.6252	103731
2764.55	31.5586	103827
2765.05	29.145	103924
2765.55	35.5406	104021
2766.05	35.2646	104118
2766.56	32.593	104216
2767.11	26.033	104323
2767.65	24.2518	104427
2768.15	23.942	104522
2768.65	37.0926	104613
2769.15	44.377	104704
2769.65	36.9944	104794
2770.15	24.0432	104885
2770.67	32.8396	104980
2771.22	43.5146	105079
2771.75	46.988	105176
2772.25	45.1384	105266
2772.75	44.2798	105357
2773.25	42.0596	105448
2773.75	42.9342	105539
2774.25	47.3352	105629
2774.78	38.4772	105726
2775.33	42.3724	105825
2775.85	41.7032	105920
2776.35	36.0384	106011
2776.85	31.9568	106101
2777.36	38.5232	106194
2777.91	26.9598	106294
2778.45	20.8106	106392
2778.95	28.172	106483
2779.45	15.5982	106574
2779.95	18.3558	106664
2780.45	29.2048	106755
2781	26.2532	106855
2781.55	25.6128	106955
2782.05	26.0436	107046
2782.55	18.1276	107137
2783.05	26.7362	107227
2783.55	21.1854	107318
2784.05	18.2112	107409
2784.56	17.3844	107502
2785.11	14.042	107602
2785.65	6.2242	107701
2786.15	8.8628	107792
2786.65	14.2456	107883
2787.15	21.804	107974
2787.65	24.5126	108065
2788.15	25.0526	108156
2788.67	27.977	108251
2789.22	36.8646	108351
2789.75	43.1046	108447
2790.25	49.7258	108538
2790.75	48.0784	108629
2791.25	41.8598	108720
2791.75	44.421	108811
2792.25	48.6758	108878
2792.78	51.1526	108924
2793.33	46.172	108971
2793.85	50.2806	109015
2794.35	48.5614	109058
2794.85	25.0854	109100
2795.35	32.7504	109143
2795.85	38.5092	109186
2796.35	39.3134	109228
2796.89	39.277	109274
2797.44	42.7972	109321
2797.95	41.2264	109365
2798.45	38.6622	109408
2798.95	33.4238	109450
2799.45	11.1924	109493
2800	2.291	109540
2800.55	1.4936	109639
2801.05	37.5408	109729
2801.55	32.2362	109818
2802.05	35.8062	109908
2802.56	0.893	110000
2803.11	0.5622	110099
2803.65	0.7194	110196
2804.15	2.6842	110285
2804.65	32.0366	110375
2805.15	37.1218	110465
2805.65	24.8482	110555
2806.15	0.374	110645
2806.67	0.3882	110738
2807.22	0.3468	110837
2807.75	0.4092	110932
2808.25	0.433	999999
2808.75	0.4664	999999
2809.25	0.2874	999999
2809.75	0.2162	999999
2810.25	0.2398	999999
2810.78	0.2964	999999
2811.33	0.267	999999
2811.85	0.859	999999
2812.35	1.6816	999999
2812.85	2.1518	999999
2813.35	1.8932	999999
2813.88	1.724	999999
2814.43	1.2864	999999
2814.95	1.2116	999999
2815.45	31.1302	999999
2815.95	35.888	999999
2816.45	33.6072	999999
2816.95	25.4618	999999
2817.45	20.3608	999999
2817.95	27.978	999999
2818.46	37.2662	999999
2819.01	46.936	999999
2819.55	38.1226	999999
2820.05	36.0776	999999
2820.55	43.6134	999999
2821.05	41.3796	999999
2821.55	40.7952	999999
2822.05	41.5828	999999
2822.57	42.7942	999999
2823.12	35.9962	999999
2823.65	26.4944	999999
2824.15	14.2734	999999
2824.65	30.7154	999999
2825.15	32.3226	999999
2825.65	21.6408	999999
2826.15	32.94	999999
2826.67	35.119	999999
2827.22	39.002	999999
2827.75	39.4366	999999
2828.25	34.7358	999999
2828.75	11.7146	999999
2829.25	1.0918	999999
2829.75	1.6932	999999
2830.25	13.4648	999999
2830.78	24.8146	999999
2831.33	24.5422	999999
2831.85	22.1366	999999
2832.35	26.9204	999999
2832.85	34.7218	999999
2833.35	14.4132	999999
2833.85	4.0306	999999
2834.35	30.687	999999
2834.89	34.3348	999999
2835.44	16.7108	999999
2835.95	38.7756	999999
2836.45	35.5426	999999
2837	14.0682	999999
2837.55	37.0434	999999
2838.05	37.0438	999999
2838.55	24.797	999999
2839.05	35.498	999999
2839.55	49.0524	999999
2840.05	51.4896	999999
2840.56	52.004	999999
2841.11	52.6198	999999
2841.65	53.186	999999
2842.15	50.5136	999999
2842.65	50.3116	999999
2843.15	47.2242	999999
2843.65	46.5434	999999
2844.15	46.4466	999999
2844.67	50.3318	999999
2845.22	55.7462	999999
2845.75	55.6118	999999
2846.25	54.609	999999
2846.78	54.2198	999999
2847.33	54.863	999999
2847.85	54.3038	999999
2848.35	55.4876	999999
2848.85	18.174	999999
2849.35	1.2444	999999
2849.89	1.4866	999999
2850.44	0.8524	999999
2850.95	0.846	999999
2851.45	0.5512	999999
2851.95	0.3474	999999
2852.45	1.0338	999999
2852.95	12.5094	999999
2853.45	18.734	999999
2853.95	31.825	999999
2854.45	51.0478	999999
2855	22.4036	999999
2855.55	0.806	999999
2856.05	0.5036	999999
2856.55	0.647	999999
2857.05	0.3136	999999
2857.55	0.4198	999999
2858.05	1.596	999999
2858.56	4.8526	999999
2859.11	13.5288	999999
2859.65	42.4968	999999
2860.15	59.1408	999999
2860.65	59.3056	999999
2861.15	31.3168	999999
2861.65	0.9182	999999
2862.15	3.8712	999999
2862.67	39.535	999999
2863.22	36.236	999999
2863.75	4.3914	999999
2864.25	1.8644	999999
2864.75	3.5152	999999
2865.25	7.7604	999999
2865.75	6.0584	999999
2866.25	11.696	999999
2866.78	5.178	999999
2867.33	1.394	999999
2867.85	1.1774	999999
2868.35	1.0086	999999
2868.85	0.6452	999999
2869.35	0.839	999999
2869.85	5.8628	999999
2870.35	5.0696	999999
2870.89	18.6334	999999
2871.44	17.0336	999999
2871.95	3.0706	999999
2872.45	0.8874	999999
2873	0.8278	999999
2873.55	0.9354	999999
2874.05	2.7118	999999
2874.55	4.672	999999
2875.05	1.33	999999
2875.55	2.2434	999999
2876.05	11.176	999999
2876.56	4.3232	999999
2877.11	17.4926	999999
2877.65	11.7658	999999
2878.15	0.787	999999
2878.65	0.7018	999999
2879.15	0.9028	999999
2879.65	2.1216	999999
2880.17	1.7782	999999
2880.72	1.3868	999999
2881.25	6.124	999999
2881.75	22.624	999999
2882.25	13.6312	999999
2882.75	40.4118	999999
2883.25	31.586	999999
2883.75	9.9168	999999
2884.25	21.8856	999999
2884.78	24.849	999999
2885.33	23.8604	999999
2885.85	28.1956	999999
2886.35	34.1492	999999
2886.85	40.535	999999
2887.35	32.4356	999999
2887.85	27.3798	999999
2888.35	23.8828	999999
2888.89	25.9432	999999
2889.44	19.821	999999
2889.95	9.3664	999999
2890.45	25.724	999999
2890.95	24.1672	999999
2891.45	46.6114	999999
2891.95	22.8198	999999
2892.5	11.2526	999999
2893.05	0.4596	999999
2893.55	0.3986	999999
2894.05	12.6066	999999
2894.56	1.606	999999
2895.11	3.5998	999999
2895.65	2.1126	999999
2896.15	10.3412	999999
2896.65	6.6152	999999
2897.15	0.2226	999999
2897.65	0.1568	999999
2898.15	0.1272	999999
2898.67	0.2432	999999
2899.22	0.1822	999999
2899.78	0.1936	999999
2900.33	0.1498	999999
2900.85	0.2508	999999
2901.35	0.2012	999999
2901.85	0.154	999999
2902.35	0.134	999999
2902.85	0.1316	999999
2903.35	0.1134	999999
2903.85	0.1332	999999
2904.37	0.1246	999999
2904.92	0.1332	999999
2905.45	0.1288	999999
2905.95	0.1344	999999
2906.45	0.2554	999999
2906.95	0.1562	999999
2907.45	0.1844	999999
2907.95	0.1632	999999
2908.45	0.2258	999999
2909	0.1656	999999
2909.55	0.1736	999999
2910.05	0.1456	999999
2910.55	0.2286	999999
2911.05	0.2234	999999
2911.55	0.1334	999999
2912.05	0.1704	999999
2912.56	0.2326	999999
2913.11	0.471	999999
2913.65	0.2768	999999
2914.15	0.637	999999
2914.65	0.6386	999999
2915.15	0.332	999999
2915.65	0.3484	999999
2916.15	0.4896	999999
2916.65	0.294	999999
2917.15	0.2276	999999
2917.67	0.185	999999
2918.22	0.1776	999999
2918.75	0.29	999999
2919.25	0.2664	999999
2919.75	0.2262	999999
2920.25	0.3412	999999
2920.75	0.84	999999
2921.25	14.0972	999999
2921.75	26.2464	999999
2922.25	8.7516	999999
2922.78	2.4454	999999
2923.33	0.2616	999999
2923.85	0.1866	999999
2924.35	0.1786	999999
2924.85	0.2756	999999
2925.35	0.1884	999999
2925.85	0.1682	999999
2926.35	0.265	999999
2926.85	0.3968	999999
2927.35	0.2814	999999
2927.89	0.2556	999999
2928.44	0.2568	999999
2928.95	0.295	999999
2929.45	0.2082	999999
2929.95	0.261	999999
2930.45	0.2448	999999
2930.95	0.2096	999999
2931.45	0.243	999999
2931.95	0.2234	999999
2932.47	0.3024	999999
2933.02	0.3336	999999
2933.55	0.3218	999999
2934.05	0.1768	999999
2934.55	0.1988	999999
2935.05	0.3522	999999
2935.55	0.3876	999999
2936.05	0.2936	999999
2936.56	0.3092	999999
2937.11	0.2646	999999
2937.65	0.286	999999
2938.15	0.3046	999999
2938.65	0.3204	999999
2939.15	0.2552	999999
2939.65	0.1904	999999
2940.15	0.2102	999999
2940.67	0.2932	999999
2941.22	0.3108	999999
2941.75	0.314	999999
2942.25	0.2972	999999
2942.77	0.462	999999
2943.32	0.3474	999999
2943.85	0.2618	999999
2944.35	0.2432	999999
2944.85	0.282	999999
2945.35	0.2962	999999
2945.85	0.3458	999999
2946.35	0.3012	999999
2946.88	0.309	999999
2947.43	0.374	999999
2947.95	0.5098	999999
2948.45	14.7156	999999
2948.95	33.3738	999999
2949.45	52.5402	999999
2950	3.2836	999999
2950.55	0.446	999999
2951.05	19.0296	999999
2951.55	30.9246	999999
2952.05	18.985	999999
2952.55	39.827	999999
2953.05	31.1272	999999
2953.55	8.954	999999
2954.05	48.121	999999
2954.56	51.0352	999999
2955.11	53.83	999999
2955.65	53.8326	999999
2956.15	37.767	999999
2956.67	0.5114	999999
2957.22	0.7058	999999
2957.75	9.5844	999999
2958.25	3.603	999999
2958.75	49.6756	999999
2959.25	55.7338	999999
2959.75	56.265	999999
2960.25	57.1806	999999
2960.78	53.0638	999999
2961.33	44.634	999999
2961.85	44.1946	999999
2962.35	44.1094	999999
2962.85	45.0846	999999
2963.35	35.9144	999999
2963.85	0.1838	999999
2964.35	0.1794	999999
2964.89	0.256	999999
2965.44	0.2294	999999
2965.95	0.287	999999
2966.45	0.3684	999999
2966.95	0.3346	999999
2967.45	0.3146	999999
2967.95	3.6264	999999
2968.45	7.3804	999999
2969	29.4552	999999
2969.55	44.961	999999
2970.05	9.2416	999999
2970.55	3.8238	999999
2971.05	0.6496	999999
2971.55	0.609	999999
2972.05	0.573	999999
2972.56	0.6068	999999
2973.11	0.419	999999
2973.65	0.7528	999999
2974.15	9.8006	999999
2974.65	11.586	999999
2975.15	46.2254	999999
2975.68	50.18	999999
2976.23	30.074	999999
2976.75	47.1932	999999
2977.25	54.1496	999999
2977.75	54.0578	999999
2978.25	54.7346	999999
2978.75	50.0676	999999
2979.25	43.2166	999999
2979.75	44.9216	999999
2980.28	29.3046	999999
2980.83	0.6818	999999
2981.35	20.3836	999999
2981.85	44.5672	999999
2982.35	52.9174	999999
2982.85	50.043	999999
2983.35	31.7858	999999
2983.85	48.4482	999999
2984.35	1.5064	999999
2984.89	0.3606	999999
2985.44	2.431	999999
2985.95	19.5626	999999
2986.45	52.857	999999
2986.95	48.1036	999999
2987.45	47.882	999999
2987.95	48.2618	999999
2988.45	46.5262	999999
2989	47.94	999999
2989.55	49.5222	999999
2990.05	47.0546	999999
2990.55	49.5738	999999
2991.05	48.8108	999999
2991.55	49.9312	999999
2992.05	46.8114	999999
2992.56	47.3832	999999
2993.11	49.4118	999999
2993.65	49.0418	999999
2994.15	48.6372	999999
2994.65	50.0246	999999
2995.15	51.9174	999999
2995.65	8.5334	999999
2996.15	30.557	999999
2996.67	48.995	999999
2997.22	53.346	999999
2997.75	55.2508	999999
2998.25	54.1332	999999
2998.78	47.425	999999
2999.33	43.519	999999
2999.89	40.2538	999999
3000.44	42.8372	999999
3000.95	46.559	999999
3001.45	47.3302	999999
3001.95	50.2822	999999
3002.45	49.3594	999999
3002.95	46.776	999999
3003.45	24.7242	999999
3003.95	29.0276	999999
3004.45	34.198	999999
3005	2.7208	999999
3005.55	12.4294	999999
3006.05	2.077	999999
3006.55	5.3092	999999
3007.05	4.5784	999999
3007.55	2.623	999999
3008.07	2.7458	999999
3008.62	5.5682	999999
3009.15	3.1254	999999
3009.65	19.9118	999999
3010.15	17.984	999999
3010.65	24.5116	999999
3011.15	22.7424	999999
3011.65	1.6022	999999
3012.15	0.8392	999999
3012.69	0.5926	999999
3013.24	0.3152	999999
3013.75	0.235	999999
3014.25	0.3422	999999
3014.75	0.4316	999999
3015.25	0.4596	999999
3015.75	0.4622	999999
3016.25	0.4384	999999
3016.78	0.4798	999999
3017.33	0.3462	999999
3017.85	0.3708	999999
3018.35	1.6784	999999
3018.85	9.7258	999999
3019.35	4.2188	999999
3019.85	2.0466	999999
3020.35	1.4784	999999
3020.89	1.494	999999
3021.45	4.2904	999999
3022.01	2.3056	999999
3022.55	0.7146	999999
3023.05	1.0636	999999
3023.55	0.8848	999999
3024.05	2.2098	999999
3024.56	12.3076	999999
3025.11	1.4298	999999
3025.65	2.2516	999999
3026.15	21.5972	999999
3026.65	16.605	999999
3027.15	2.925	999999
3027.68	4.653	999999
3028.23	1.2286	999999
3028.75	0.6112	999999
3029.25	0.2314	999999
3029.75	0.2092	999999
3030.25	0.3482	999999
3030.78	0.3836	999999
3031.33	0.3506	999999
3031.85	0.518	999999
3032.35	0.5934	999999
3032.85	0.9668	999999
3033.35	1.0158	999999
3033.85	1.1754	999999
3034.35	0.8952	999999
3034.89	0.577	999999
3035.44	0.5636	999999
3035.95	6.8122	999999
3036.45	22.727	999999
3036.95	1.0982	999999
3037.45	0.8806	999999
3037.95	1.1258	999999
3038.46	0.2492	999999
3039.01	0.2314	999999
3039.55	0.2406	999999
3040.05	0.2066	999999
3040.55	0.0944	999999
