depth,ecm2
2580.05,0.1402
2580.6,0.3194
2581.15,0.3953
2581.7,0.2012
2582.25,0.2755
2582.8,0.1335
2583.35,0.1342
2583.9,0.2091
2584.45,0.1573
2585.0,0.0063
2585.55,0.0007
2586.1,0.0006
2586.65,0.0004
2587.2,0.0003
2587.75,0.0003
2588.3,0.0005
2588.85,0.0005
2589.4,0.0004
2589.95,0.0003
2590.5,0.0003
2591.05,0.0005
2591.6,0.0011
2592.15,0.0696
2592.7,0.0884
2593.25,0.139
2593.8,0.0078
2594.35,0.0009
2594.9,0.0008
2595.45,0.0051
2596.0,0.0349
2596.55,0.0214
2597.1,0.0222
2597.65,0.0881
2598.2,0.2011
2598.75,0.3521
2599.3,0.1513
2599.85,0.0618
2600.4,0.2565
2600.95,0.1163
2601.5,0.1426
2602.05,0.2163
2602.6,0.0023
2603.15,0.0009
2603.7,0.0079
2604.25,0.2154
2604.8,0.0106
2605.35,0.0017
2605.9,0.0013
2606.45,0.0023
2607.0,0.0419
2607.55,0.2625
2608.1,0.1747
2608.65,0.94
2609.2,0.0427
2609.75,0.0685
2610.3,0.2216
2610.85,0.3443
2611.4,0.7224
2611.95,0.8393
2612.5,0.6909
2613.05,0.2837
2613.6,0.3128
2614.15,0.4954
2614.7,0.5022
2615.25,0.4107
2615.8,0.5578
2616.35,1.114
2616.9,0.5761
2617.45,0.6884
2618.0,0.5763
2618.55,0.5755
2619.1,0.6929
2619.65,1.0143
2620.2,0.7782
2620.75,0.6617
2621.3,0.9816
2621.85,0.6008
2622.4,0.9407
2622.95,0.8787
2623.5,0.8372
2624.05,1.0615
2624.6,0.8479
2625.15,1.3603
2625.7,0.917
2626.25,0.8624
2626.8,0.5519
2627.35,0.6076
2627.9,0.9028
2628.45,0.967
2629.0,0.5675
2629.55,0.7062
2630.1,0.7303
2630.65,0.9223
2631.2,0.5642
2631.75,0.4508
2632.3,1.0505
2632.85,0.7745
2633.4,1.3167
2633.95,1.1221
2634.5,1.539
2635.05,0.7728
2635.6,0.8081
2636.15,1.3136
2636.7,1.4496
2637.25,1.0139
2637.8,0.9306
2638.35,1.3753
2638.9,1.517
2639.45,1.0836
2640.0,0.7388
2640.55,0.8729
2641.1,1.2662
2642.75,0.9821
2643.3,0.8849
2643.85,0.9384
2644.4,1.012
2644.95,1.0083
2645.5,0.8339
2646.05,0.8368
2646.6,0.6801
2647.15,1.2894
2647.7,0.7755
2648.25,0.3577
2648.8,0.0009
2649.35,0.0007
2649.9,0.1908
2650.45,0.093
2651.0,0.0007
2651.55,0.0007
2652.1,0.0008
2652.65,0.0008
2653.2,0.0006
2653.75,0.0005
2654.3,0.0007
2654.85,0.0007
2655.4,0.0006
2655.95,0.0005
2656.5,0.0007
2657.05,0.0006
2657.6,0.0004
2658.15,0.0005
2658.7,0.0004
2659.25,0.0007
2659.8,0.0006
2660.35,0.0004
2660.9,0.0005
2661.45,0.0006
2662.0,0.0005
2662.55,0.0003
2663.1,0.0003
2663.65,0.0003
2664.2,0.0026
2664.75,0.0051
2665.3,0.0013
2665.85,0.0116
2666.4,0.2304
2666.95,0.014
2667.5,0.0258
2668.05,0.3642
2668.6,0.0489
2669.15,0.2269
2669.7,0.3936
2670.25,0.3511
2670.8,0.1448
2671.35,0.5178
2671.9,0.8634
2673.55,0.5482
2674.1,0.5772
2674.65,0.7508
2675.2,0.8812
2675.75,1.2513
2676.3,1.177
2676.85,1.0125
2677.4,0.726
2677.95,0.6593
2678.5,0.6477
2680.7,0.2231
2681.25,0.3834
2681.8,0.3727
2682.35,0.0559
2682.9,0.1785
2683.45,0.225
2685.65,0.0387
2686.2,0.0045
2686.75,0.0326
2687.3,0.0226
2687.85,0.4341
2688.4,0.4854
2688.95,0.3724
2689.5,0.04
2690.05,0.5216
2690.6,0.5384
2691.15,1.3594
2691.7,0.2664
2692.25,0.3248
2692.8,0.0711
2693.35,0.053
2693.9,0.2263
2694.45,0.3483
2695.0,0.1176
2695.55,0.8724
2696.1,0.3151
2696.65,0.4939
2697.2,0.3474
2697.75,0.2354
2699.95,0.1077
2700.5,0.3298
2701.05,0.3563
2701.6,0.891
2702.15,0.3138
2702.7,0.1299
2703.25,0.3823
2703.8,0.1486
2704.35,0.2653
2704.9,0.4736
2705.45,0.55
2706.0,0.3669
2706.55,0.353
2707.1,0.468
2707.65,0.2753
2708.75,0.1263
2709.3,0.2663
2709.85,0.6682
2710.4,0.8405
2710.95,0.4601
2711.5,0.2297
2712.05,0.0772
2712.6,0.4855
2713.15,0.468
2713.7,0.2571
2714.25,0.5157
2714.8,0.7801
2715.35,0.8587
2715.9,0.9462
2716.45,0.4124
2717.0,0.2782
2717.55,0.3575
2718.1,0.4108
2718.65,0.5259
2719.2,0.3522
2719.75,0.5503
2720.3,0.779
2720.85,0.6334
2721.4,0.6335
2721.95,0.983
2722.5,1.0862
2723.05,0.8973
2723.6,0.9275
2724.15,1.0716
2724.7,0.8818
2725.25,0.8146
2725.8,0.7283
2726.35,0.6756
2726.9,1.3371
2727.45,0.7757
2728.0,0.5996
2728.55,0.8613
2729.1,0.8401
2729.65,1.1486
2730.2,1.2953
2730.75,1.9275
2731.3,1.0197
2731.85,0.9584
2732.4,1.0456
2732.95,0.9314
2733.5,1.1824
2734.05,1.3301
2734.6,1.043
2735.15,0.9635
2735.7,0.7925
2736.25,0.6927
2736.8,0.9402
2737.35,1.2203
2737.9,1.3295
2738.45,1.1931
2739.0,0.7421
2739.55,0.6991
2740.1,0.815
2740.65,1.108
2741.2,1.2173
2741.75,1.0946
2742.3,0.7845
2742.85,0.6528
2743.4,0.7836
2743.95,0.8856
2744.5,0.8852
2745.05,0.8415
2745.6,0.8366
2746.15,1.1349
2746.7,0.9792
2747.25,0.8801
2747.8,1.0109
2748.35,0.9243
2748.9,0.8916
2749.45,0.8895
2750.0,0.7488
2750.55,0.8939
2751.1,0.1761
2751.65,0.0012
2752.2,0.0208
2752.75,0.015
2753.3,0.0008
2754.4,0.2118
2754.95,0.4792
2755.5,0.0159
2756.05,0.003
2756.6,0.013
2757.15,0.3591
2757.7,0.6271
2758.25,0.9677
2758.8,0.7872
2759.35,0.6799
2759.9,0.722
2760.45,0.5333
2761.0,0.5993
2761.55,0.4103
2762.1,0.421
2762.65,0.3696
2763.2,0.2207
2763.75,0.205
2764.3,0.2093
2764.85,0.331
2765.4,0.4976
2765.95,0.4533
2766.5,0.3585
2767.05,0.3864
2767.6,0.2538
2768.15,0.2127
2768.7,0.4734
2769.25,0.1614
2769.8,0.0968
2770.35,0.1427
2770.9,0.1778
2771.45,0.3215
2772.0,0.196
2772.55,0.1255
2773.1,0.053
2773.65,0.0803
2774.2,0.3075
2774.75,0.4175
2775.3,0.3063
2775.85,0.1127
2776.4,0.0702
2776.95,0.0957
2777.5,0.1879
2778.05,0.1757
2778.6,0.3764
2779.15,0.8814
2779.7,0.9309
2780.25,0.9376
2780.8,0.3247
2783.0,0.1796
2783.55,0.2266
2784.1,0.2183
2784.65,0.2908
2785.2,0.8051
2785.75,0.6619
2786.3,0.4966
2786.85,0.62
2787.4,0.5129
2787.95,0.6961
2788.5,1.1347
2789.05,1.0875
2789.6,1.1417
2790.15,1.3396
2790.7,1.3662
2791.25,1.176
2791.8,1.0422
2792.35,0.9289
2792.9,1.1851
2793.45,1.0767
2794.0,0.7585
2794.55,0.9288
2795.1,1.238
2795.65,1.5655
2796.2,1.6341
2796.75,0.6714
2797.3,1.4811
2797.85,1.3255
2798.4,1.0722
2798.95,1.0535
2799.5,0.9949
2800.05,0.7731
2800.6,0.8562
2801.15,1.0643
2801.7,0.991
2802.25,0.9535
2802.8,1.0751
2803.35,1.1209
2803.9,0.9788
2804.45,0.6953
2805.0,0.5713
2805.55,0.333
2806.1,0.1883
2806.65,0.3785
2807.2,0.5553
2807.75,0.4001
2808.3,0.1355
2808.85,0.8914
2809.4,1.2543
2809.95,1.3425
2810.5,1.2538
2811.05,1.5085
2811.6,1.554
2812.15,1.1911
2812.7,1.2498
2813.25,1.1674
2813.8,1.5293
2814.35,1.534
2814.9,1.2296
2815.45,1.008
2816.0,1.0708
2816.55,1.1
2817.1,0.9941
2817.65,1.0385
2818.2,0.983
2818.75,0.9396
2819.3,0.9153
2819.85,0.5964
2820.4,0.6043
2820.95,0.6966
2821.5,0.4287
2822.05,0.3785
2822.6,0.6162
2823.15,0.7193
2823.7,0.768
2824.25,0.8932
2824.8,0.7835
2825.35,0.3604
2825.9,0.4535
2826.45,0.3903
2827.0,0.424
2827.55,0.5202
2828.1,0.5842
2828.65,0.5775
2829.2,0.7513
2829.75,0.7608
2830.3,0.6314
2830.85,0.6908
2831.4,0.4415
2831.95,0.4114
2832.5,0.6392
2833.05,0.5225
2833.6,0.9827
2834.15,1.0905
2834.7,0.6221
2835.25,0.4839
2835.8,0.8052
2836.35,0.859
2836.9,1.1645
2837.45,1.309
2838.0,1.4188
2838.55,1.2136
2839.1,1.4524
2839.65,1.4407
2840.2,1.3614
2840.75,1.3564
2841.3,1.3674
2841.85,1.1384
2842.4,1.3703
2842.95,1.3356
2843.5,1.4454
2844.05,1.4981
2844.6,1.3976
2845.15,1.3593
2845.7,1.5117
2846.25,1.4171
2846.8,0.865
2847.35,0.4894
2847.9,1.2831
2848.45,1.284
2849.0,1.5445
2849.55,1.374
2850.1,1.5004
2850.65,1.3699
2851.2,1.3348
2851.75,0.6099
2852.3,0.5931
2852.85,1.55
2853.4,0.9043
2853.95,1.3514
2854.5,1.3287
2855.05,0.6165
2855.6,1.413
2856.15,1.2143
2856.7,1.4314
2857.25,1.4103
2857.8,0.533
2858.35,0.0018
2858.9,0.0015
2859.45,0.7776
2860.0,1.3272
2860.55,1.3057
2861.1,1.3368
2861.65,0.3847
2862.2,0.0262
2862.75,0.1963
2863.3,0.0006
2863.85,0.0006
2864.4,0.2818
2864.95,0.2897
2867.15,0.0084
2867.7,0.0024
2868.25,0.0004
2868.8,0.0005
2869.35,0.0011
2869.9,0.0411
2870.45,0.387
2871.0,0.0014
2871.55,0.0017
2872.1,0.0013
2872.65,0.0009
2873.2,0.0009
2873.75,0.0007
2874.3,0.0008
2874.85,0.0005
2875.4,0.0006
2875.95,0.0006
2876.5,0.0005
2877.05,0.0005
2877.6,0.0006
2878.15,0.0006
2878.7,0.0007
2879.25,0.0006
2879.8,0.0004
2880.35,0.0004
2880.9,0.0006
2881.45,0.0006
2882.0,0.0003
2882.55,0.0004
2883.1,0.0004
2883.65,0.0004
2884.2,0.0003
2884.75,0.0005
2885.3,0.0005
2885.85,0.0006
2886.4,0.0004
2886.95,0.0007
2887.5,0.0008
2888.05,0.0007
2888.6,0.0008
2889.15,0.0007
2889.7,0.0007
2890.25,0.0011
2890.8,0.0011
2891.35,0.0009
2891.9,0.0008
2892.45,0.0007
2893.0,0.0613
2893.55,0.0007
2894.1,0.0007
2894.65,0.0005
2895.2,0.0006
2895.75,0.0006
2896.3,0.0005
2896.85,0.0004
2897.4,0.0004
2897.95,0.0004
2898.5,0.0057
2899.05,0.0006
2899.6,0.0005
2900.15,0.0006
2900.7,0.0004
2901.25,0.0004
2901.8,0.0005
2902.35,0.0008
2902.9,0.001
2903.45,0.0009
2904.0,0.0006
2904.55,0.0007
2905.1,0.0007
2905.65,0.0009
2906.2,0.0013
2906.75,0.0015
2907.3,0.0016
2907.85,0.0011
2908.4,0.0008
2908.95,0.0009
2909.5,0.0008
2910.05,0.0008
2910.6,0.0008
2911.15,0.0012
2911.7,0.0022
2912.25,0.0013
2912.8,0.0013
2913.35,0.0098
2913.9,0.0019
2914.45,0.0009
2915.0,0.0015
2915.55,0.9246
2916.1,1.319
2916.65,1.2247
2917.2,0.0194
2917.75,0.0012
2918.3,0.0502
2918.85,0.5766
2919.4,0.0025
2919.95,0.0012
2920.5,0.0015
2921.05,0.0007
2921.6,0.0007
2922.15,0.0005
2922.7,0.0006
2923.25,0.0012
2923.8,0.0006
2924.35,0.0004
2924.9,0.0009
2925.45,0.0007
2926.0,0.0005
2926.55,0.0008
2927.1,0.0077
2927.65,0.0071
2928.2,0.0011
2928.75,0.4822
2929.3,0.0786
2929.85,0.0016
2930.4,1.3642
2930.95,0.0133
2931.5,0.0349
2932.05,0.0659
2932.6,0.0103
2933.15,0.2064
2933.7,0.9186
2934.25,0.5652
2934.8,0.0823
2935.35,0.0019
2935.9,0.0178
2936.45,0.0027
2937.0,0.0009
2937.55,0.0012
2938.1,0.0016
2938.65,0.001
2939.2,0.0009
2939.75,0.0012
2940.3,0.0017
2940.85,0.0019
2941.4,0.0021
2941.95,0.0024
2942.5,0.0026
2943.05,0.0043
2943.6,0.0088
2944.15,0.0064
2944.7,0.0262
2945.25,0.0071
2945.8,0.0012
2946.35,0.0009
2946.9,0.0472
2947.45,0.3073
2948.0,0.4472
2948.55,0.1742
2949.1,0.0169
2949.65,0.0014
2950.2,0.0054
2950.75,0.0044
2951.3,0.0024
2951.85,0.001
2952.4,0.0005
2952.95,0.0013
2953.5,0.0015
2954.05,0.001
2954.6,0.0019
2955.15,0.0018
2955.7,0.0017
2956.25,0.0022
2956.8,0.013
2957.35,0.0957
2957.9,0.0192
2958.45,0.0491
2959.0,0.3439
2959.55,0.0533
2960.1,0.0427
2960.65,0.5457
2961.2,0.2458
2961.75,0.1568
2962.3,0.2099
2962.85,0.2263
2963.4,0.0066
2963.95,0.0133
2964.5,0.0198
2965.05,0.0651
2965.6,0.0075
2966.15,0.0092
2966.7,0.0116
2967.25,0.1471
2967.8,0.0527
2968.35,0.0767
2968.9,0.0982
2969.45,0.1701
2970.0,0.0563
2970.55,0.1281
2971.1,0.2161
2971.65,0.1064
2972.2,0.1308
2972.75,0.2373
2973.3,0.2749
2973.85,0.4325
2974.4,0.0964
2974.95,0.0952
2975.5,0.2559
2976.05,0.0142
2976.6,0.076
2977.15,0.118
2977.7,0.0026
2978.25,0.0015
2978.8,0.0014
2979.35,0.0015
2979.9,0.0014
2980.45,0.0012
2981.0,0.0012
2981.55,0.0008
2982.1,0.0007
2982.65,0.0009
2983.2,0.0016
2983.75,0.0013
2984.3,0.001
2984.85,0.0011
2985.4,0.0012
2985.95,0.0012
2986.5,0.0019
2987.05,0.0019
2987.6,0.0013
2988.15,0.0009
2988.7,0.0009
2989.25,0.0009
2989.8,0.0013
2990.35,0.0013
2990.9,0.0014
2991.45,0.0011
2992.0,0.001
2992.55,0.0009
2993.1,0.0017
2993.65,0.0089
2994.2,0.0195
2994.75,0.0251
2995.3,0.0104
2995.85,0.0019
2996.4,0.001
2996.95,0.0014
2997.5,0.0013
2998.05,0.0008
2998.6,0.0008
2999.15,0.0009
2999.7,0.0011
3000.25,0.0009
3000.8,0.0009
3001.35,0.0007
3001.9,0.0007
3002.45,0.0006
3003.0,0.0023
3003.55,0.0021
3004.1,0.0012
3004.65,0.0008
3005.2,0.0007
3005.75,0.0008
3006.3,0.0007
3006.85,0.0008
3007.4,0.0006
3007.95,0.0009
3008.5,0.0009
3009.05,0.001
3009.6,0.0011
3010.15,0.0008
3010.7,0.0008
3011.25,0.0009
3011.8,0.001
3012.35,0.0228
3012.9,0.7128
3013.45,0.5822
3014.0,0.128
3014.55,0.0546
3015.1,0.0694
3015.65,0.0638
3016.2,0.0282
3016.75,0.0199
3017.3,0.0142
3017.85,0.0078
3018.4,0.0036
3018.95,0.0016
3019.5,0.0013
3020.05,0.0007
3020.6,0.0006
3021.15,0.0006
3021.7,0.0007
