#PROGRAM: dep90.pas
#PROT: N: 49
#PROT: TE: -28
#PROT: T: 26.400
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 950 78.00
#PROT: CC: 870 880
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    27.175   0.144422  61.781800   0.145132  61.564500   0.151050  60.322400   0.169428  58.084400 
    27.180   0.144571  62.349000   0.145299  62.172900   0.151535  60.762900   0.170501  58.357800 
    27.185   0.144470  62.887800   0.145266  62.646500   0.151817  61.190600   0.171484  58.554200 
    27.190   0.144557  63.137600   0.145368  62.866100   0.151989  61.414600   0.171883  58.747000 
    27.195   0.144729  63.107400   0.145515  62.854200   0.152086  61.415500   0.171766  58.781000 
    27.200   0.145222  62.798100   0.145976  62.583100   0.152276  61.175500   0.171528  58.669100 
    27.205   0.145456  62.112000   0.146178  61.887000   0.152261  60.587500   0.170826  58.199200 
    27.210   0.145087  61.218300   0.145779  60.987300   0.151742  59.694900   0.169768  57.333900 
    27.215   0.144922  60.083100   0.145584  59.844800   0.151182  58.621800   0.168188  56.428800 
    27.220   0.145009  58.584300   0.145567  58.405200   0.150510  57.383900   0.165889  55.560700 
    27.225   0.145230  58.391700   0.145785  58.217500   0.150555  57.210300   0.165428  55.444800 
    27.230   0.145487  58.913000   0.146050  58.731800   0.151018  57.684900   0.166071  55.845200 
    27.235   0.145852  59.325300   0.146398  59.130700   0.151350  58.116100   0.166589  56.321200 
    27.240   0.146098  60.635600   0.146734  60.428500   0.152139  59.228900   0.168811  57.199800 
    27.245   0.144375  60.273100   0.145086  60.006800   0.150968  58.707200   0.168712  56.338000 
    27.250   0.142730  59.289100   0.143477  59.052200   0.149545  57.703600   0.167826  55.244500 
    27.255   0.143476  60.638300   0.144276  60.377700   0.150778  58.931400   0.170264  56.272700 
    27.260   0.143333  61.029100   0.144181  60.722700   0.151004  59.201300   0.171420  56.358300 
    27.265   0.141403  59.671300   0.142263  59.387200   0.149260  57.788300   0.169831  54.838400 
    27.270   0.139044  58.241200   0.139939  57.936200   0.147019  56.276600   0.167699  53.206700 
    27.275   0.136997  57.404500   0.137914  57.096800   0.145038  55.376500   0.165570  52.234700 
    27.280   0.135667  56.798000   0.136556  56.490000   0.143543  54.771800   0.163514  51.735300 
    27.285   0.136063  57.300000   0.136920  57.002300   0.143673  55.348100   0.163002  52.485400 
    27.290   0.139941  61.194400   0.140822  60.874900   0.147662  59.249100   0.167583  56.468600 
    27.295   0.144656  65.988200   0.145532  65.665200   0.152591  64.070500   0.173579  61.310200 
    27.300   0.147058  68.794400   0.147941  68.500200   0.155043  66.927100   0.176391  64.236500 
    27.305   0.147876  70.230700   0.148761  69.895100   0.155883  68.320900   0.177366  65.648000 
    27.310   0.148465  71.113300   0.149397  70.783300   0.156492  69.251700   0.177951  66.637800 
    27.315   0.149631  71.775900   0.150464  71.488900   0.157291  70.087200   0.178431  67.744300 
    27.320   0.150576  72.995200   0.151487  72.742700   0.158270  71.335000   0.179762  69.024400 
    27.325   0.151039  75.225400   0.151948  74.920100   0.159413  73.328400   0.182273  70.667700 
    27.330   0.151588  77.624300   0.152618  77.269000   0.160728  75.457300   0.184965  72.394900 
    27.335   0.151839  79.071500   0.152925  78.710700   0.161387  76.729600   0.186432  73.480800 
    27.340   0.151604  79.347900   0.152724  78.926500   0.161341  76.909400   0.186618  73.561700 
    27.345   0.150880  78.899200   0.152018  78.509600   0.160726  76.371900   0.185847  72.916300 
    27.350   0.149850  77.774800   0.151071  77.380700   0.159502  75.290400   0.183740  71.835900 
    27.355   0.143999  71.429600   0.144964  71.070100   0.152511  69.201300   0.174204  66.209700 
    27.360   0.138538  64.684800   0.139398  64.352600   0.146103  62.744100   0.165609  60.095400 
    27.365   0.143981  67.959200   0.144851  67.656200   0.151743  65.997200   0.171773  63.249100 
    27.370   0.149575  71.999800   0.150433  71.716000   0.157308  70.106000   0.177611  67.422800 
    27.375   0.149461  70.978300   0.150274  70.705400   0.156897  69.201600   0.176608  66.671600 
    27.380   0.148731  69.792700   0.149565  69.446300   0.156208  67.935900   0.175891  65.334500 
    27.385   0.148217  68.685300   0.149048  68.382800   0.155773  66.802500   0.175410  64.116500 
    27.390   0.148444  67.038500   0.149219  66.781900   0.155522  65.380800   0.174313  62.913100 
    27.395   0.148820  65.373400   0.149494  65.150800   0.155320  63.902500   0.173003  61.670700 
    27.400   0.147972  63.643900   0.148635  63.444900   0.154268  62.218300   0.171264  60.019700 
    27.405   0.145554  61.260900   0.146275  60.974400   0.151869  59.698700   0.168345  57.458000 
    27.410   0.144153  58.979200   0.144807  58.741800   0.150169  57.537100   0.166029  55.313100 
    27.415   0.143599  56.626000   0.144168  56.441100   0.149038  55.372100   0.163715  53.380600 
    27.420   0.144062  55.212600   0.144559  55.031800   0.148949  54.103700   0.162338  52.358200 
    27.425   0.144496  54.294800   0.144948  54.108200   0.149027  53.241400   0.161543  51.656200 
    27.430   0.144229  53.129500   0.144668  52.968700   0.148603  52.142200   0.160825  50.558400 
    27.435   0.143991  52.040900   0.144389  51.924200   0.148245  51.115500   0.160286  49.545700 
    27.440   0.143994  51.115800   0.144394  50.990200   0.148120  50.197100   0.159785  48.722000 
    27.445   0.144582  50.624500   0.144965  50.476800   0.148547  49.833300   0.159833  48.389300 
    27.450   0.144631  50.228300   0.144987  50.091000   0.148582  49.521400   0.159740  48.062500 
    27.455   0.144794  50.230800   0.145184  50.090300   0.148792  49.501400   0.160077  48.024300 
    27.460   0.145123  50.486000   0.145516  50.332500   0.149246  49.662200   0.160798  48.178200 
    27.465   0.145204  50.540700   0.145634  50.350400   0.149458  49.648000   0.161350  48.108100 
    27.470   0.145224  50.643900   0.145648  50.496400   0.149616  49.709500   0.161993  48.100700 
    27.475   0.145358  50.972100   0.145842  50.771000   0.150001  49.868100   0.162956  48.230000 
    27.480   0.145309  50.694700   0.145798  50.496200   0.150041  49.609700   0.163210  47.803600 
    27.485   0.145742  49.605200   0.146179  49.451900   0.150142  48.605900   0.162614  46.928200 
    27.490   0.146133  48.247500   0.146532  48.080500   0.150250  47.300900   0.161750  45.776300 
    27.495   0.144971  45.324600   0.145318  45.157100   0.148495  44.427300   0.158360  43.127700 
    27.500   0.139852  39.643100   0.140062  39.501000   0.142376  38.918700   0.149707  38.038800 
    27.505   0.138052  36.603600   0.138172  36.493100   0.139968  36.071700   0.145802  35.482000 
    27.510   0.140865  38.735800   0.141017  38.617100   0.142868  38.247800   0.149315  37.695200 
    27.515   0.142054  43.817800   0.142353  43.718100   0.145244  43.132300   0.154703  42.108700 
    27.520   0.143079  49.849200   0.143556  49.677800   0.147991  48.739500   0.161582  46.922600 
    27.525   0.143403  53.295600   0.144012  53.076500   0.149240  51.975100   0.165173  49.776400 
    27.530   0.143493  54.924700   0.144156  54.683700   0.149636  53.569800   0.166393  51.298300 
    27.535   0.143388  56.050600   0.144057  55.823100   0.149702  54.646800   0.166972  52.328200 
    27.540   0.143514  57.028200   0.144231  56.783600   0.150026  55.570000   0.167664  53.188500 
    27.545   0.143720  57.518500   0.144448  57.280700   0.150306  56.017900   0.168070  53.603800 
    27.550   0.143740  57.144800   0.144428  56.910100   0.150166  55.674600   0.167381  53.351500 
    27.555   0.143650  55.125100   0.144236  54.916100   0.149201  53.893000   0.164503  51.972800 
    27.560   0.143386  51.562000   0.143787  51.427900   0.147480  50.790700   0.159657  49.590700 
    27.565   0.142601  50.270400   0.142946  50.141900   0.146401  49.645400   0.157823  48.515900 
    27.570   0.142166  53.063100   0.142693  52.896000   0.147171  51.968600   0.161096  50.306900 
    27.575   0.142748  56.460600   0.143399  56.232900   0.148786  55.092300   0.164942  52.924000 
    27.580   0.142914  57.920000   0.143590  57.704500   0.149138  56.504600   0.165978  54.302900 
    27.585   0.142959  58.792100   0.143634  58.574100   0.149241  57.395700   0.166357  55.244000 
    27.590   0.142559  59.530900   0.143263  59.302800   0.149050  58.087500   0.166594  55.854700 
    27.595   0.142678  60.921700   0.143435  60.672200   0.149545  59.377500   0.168007  57.009900 
    27.600   0.143595  62.681900   0.144405  62.415700   0.150835  61.093800   0.170291  58.637700 
    27.605   0.144031  63.586300   0.144844  63.349200   0.151390  61.974900   0.171448  59.447300 
    27.610   0.144910  64.542100   0.145783  64.267900   0.152437  62.885700   0.173062  60.296700 
    27.615   0.145101  65.157000   0.145955  64.909900   0.152836  63.434100   0.173771  60.775600 
    27.620   0.144747  65.290500   0.145613  65.032200   0.152567  63.571800   0.173618  60.894900 
