#https://doi.org/10.5194/cp-3-475-2007
#Depth	Age
1188	30917.5724555835
1189	30976.2718974965
1190	31035.3143645877
1191	31102.4643228531
1192	31169.2729703256
1193	31231.8382795418
1194	31295.3896644075
1195	31357.3367768101
1196	31416.897062593
1197	31476.9996163018
1198	31539.0522059378
1199	31602.1849683539
1200	31666.8711347908
1201	31728.3790771006
1202	31784.7122716892
1203	31840.9881472595
1204	31895.4026332764
1205	31944.9275791163
1206	31996.053991054
1207	32050.4661191784
1208	32107.8728476666
1209	32160.9464739066
1210	32212.3359707571
1211	32265.4966715303
1212	32317.5133206865
1213	32369.0698852604
1214	32421.4045044115
1215	32473.9385563727
1216	32526.1348386944
1217	32581.1746949052
1218	32639.9518947694
1219	32699.3169129266
1220	32758.8703474333
1221	32819.8640485502
1222	32879.2563701324
1223	32937.1948882765
1224	32995.5935807294
1225	33051.904384346
1226	33106.4763028382
1227	33160.0459208829
1228	33213.1564885154
1229	33266.6102578578
1230	33319.468204216
1231	33372.2915043767
1232	33427.1635959465
1233	33482.1011458781
1234	33536.8276408125
1235	33590.0674738093
1236	33643.1132803297
1237	33698.5578118437
1238	33753.0234219365
1239	33808.9486209762
1240	33867.8487645116
1241	33927.6032361872
1242	33987.6598519001
1243	34048.3016606088
1244	34108.575650818
1245	34166.1699661608
1246	34226.2418548499
1247	34288.136428407
1248	34354.1031625835
1249	34415.6615603646
1250	34473.5175006594
1251	34532.9032728231
1252	34588.2464402102
1253	34645.9483230628
1254	34701.9278706289
1255	34758.5035886506
1256	34814.4101866007
1257	34869.2029420861
1258	34925.7565346039
1259	34982.3831290448
1260	35036.5762241226
1261	35089.451635048
1262	35145.9537360817
1263	35201.5105448629
1264	35253.7258024118
1265	35307.0417338823
1266	35363.1098059368
1267	35421.0432457657
1268	35475.7166563531
1269	35526.4014054088
1270	35580.0192190775
1271	35635.7473821051
1272	35689.4200024544
1273	35742.0458368723
1274	35797.8126561553
1275	35851.3821098122
1276	35909.2228526763
1277	35961.28351254
1278	36013.1526344896
1279	36065.2180566836
1280	36119.3984825682
1281	36176.8849362968
1282	36235.2057803024
1283	36294.6195444831
1284	36351.940425267
1285	36408.2508099452
1286	36465.2628807905
1287	36522.3740892892
1288	36578.8514792267
1289	36635.8058631034
1290	36692.8906214633
1291	36749.7205314256
1292	36808.4959629588
1293	36867.1029248126
1294	36924.2848577275
1295	36980.3332917788
1296	37035.4574979665
1297	37088.3180346619
1298	37142.1813150657
1299	37194.3715624742
1300	37244.1228598828
1301	37294.7467693909
1302	37348.026425667
1303	37404.6883008194
1304	37466.7528748133
1305	37523.7392286855
1306	37574.7454219831
1307	37621.476701857
1308	37671.1492807067
1309	37721.4380057811
1310	37770.9173194135
1311	37812.6528723207
1312	37858.7275918011
1313	37909.1045432141
1314	37961.518633048
1315	38013.4061591203
1316	38062.0902570775
1317	38106.9919750189
1318	38152.8211099266
1319	38200.6906607989
1320	38249.8037854196
1321	38294.7316435591
1322	38339.2081828313
1323	38383.9117840451
1324	38428.1308676133
1325	38473.297544733
1326	38518.0200610227
1327	38561.7879704511
1328	38605.4289558058
1329	38649.6397021302
1330	38694.9438960003
1331	38741.6145293685
1332	38789.656895342
1333	38833.5438803287
1334	38878.1206902119
1335	38922.5047430534
1336	38967.5923638534
1337	39014.1797969541
1338	39060.2747268977
1339	39103.0451196994
1340	39152.0123300954
1341	39200.9762190006
1342	39253.4417696455
1343	39309.0320395678
1344	39363.5341075993
1345	39418.0288066293
1346	39472.0657788374
1347	39527.5793062322
1348	39586.3729637273
1349	39646.5006694548
1350	39704.9850749045
1351	39764.3504568145
1352	39822.4357223358
1353	39880.3234755162
1354	39937.1193167096
1355	39993.6820316525
1356	40049.9034324231
1357	40109.7283180838
1358	40167.6530166016
1359	40226.8733125429
1360	40287.9644054574
1361	40347.4818893238
1362	40404.5303070147
1363	40460.7895667149
1364	40519.4395839766
