#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.500000000000000000e+01	4.468731283612556808e+02	5.427752061533599459e+00	nan	nan	7.059418292711235055e-02	7.243666609334917976e-04	9.778434899615771059e-01	5.663600482391663478e-03	nan	nan	nan	nan	6.026480000000011827e-02	1.532170784966092325e-01	9.854071093828190575e-01	1.573455315897850579e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.874538108468219000e-02	7.364158160832255488e-04	nan	nan
5.600000000000000000e+01	4.581413204381569813e+02	5.423523659492687443e+00	nan	nan	6.622379349713518326e-02	7.350003081794743206e-04	9.772611010584382196e-01	5.809753912668643751e-03	nan	nan	nan	nan	5.693709999999985172e-02	1.532772402001693068e-01	9.850179656330275701e-01	1.615152563604272534e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.275929901621348339e-02	7.601057061853026863e-04	nan	nan
5.700000000000000000e+01	4.702245547319140542e+02	5.417883523779881472e+00	nan	nan	6.334107412062073283e-02	8.565523611982411379e-04	9.766784690744536590e-01	5.949852569946076711e-03	nan	nan	nan	nan	5.486799999999991684e-02	1.533406362653222665e-01	9.846288218832360828e-01	1.656849811310694490e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.869038589927261629e-02	9.357634597187652718e-04	nan	nan
5.800000000000000000e+01	4.829325874677052752e+02	5.412333853615605150e+00	nan	nan	7.797089139596986851e-02	1.293562698233583852e-03	9.760959892721408071e-01	6.090062169014963736e-03	nan	nan	nan	nan	6.800970000000017279e-02	1.533992029165197890e-01	9.842396781334444844e-01	1.698547059017116792e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.657816948918560018e-02	1.468707833723346739e-03	nan	nan
5.900000000000000000e+01	4.932868942980078373e+02	5.410499199064338072e+00	nan	nan	7.555845931985062658e-02	1.159128030034020564e-03	9.755137043604082958e-01	6.230825183215790361e-03	nan	nan	nan	nan	6.636750000000013472e-02	1.534530860866545332e-01	9.838505343836529971e-01	1.740244306723538747e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.264761619161024364e-02	1.277630479236391108e-03	nan	nan
6.000000000000000000e+01	5.040804801570529889e+02	5.412871600651793180e+00	nan	nan	7.309520098166957802e-02	1.019357172782177703e-03	9.749316142844038913e-01	6.372229784784607179e-03	nan	nan	nan	nan	6.467590000000011941e-02	1.535088245897121284e-01	9.834613906338615097e-01	1.781941554429960703e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.923111306521910868e-02	1.086480234360141231e-03	nan	nan
6.100000000000000000e+01	5.152873335252172637e+02	5.418437522651812444e+00	nan	nan	7.060238750220827753e-02	9.438984282765517904e-04	9.743497189892899035e-01	6.514071570660330372e-03	nan	nan	nan	nan	6.294269999999979603e-02	1.535661594799380691e-01	9.830722468840700223e-01	1.823638802136383005e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.622963563777730212e-02	9.885450041731127721e-04	nan	nan
6.200000000000000000e+01	5.268842745606714288e+02	5.426454816539612480e+00	nan	nan	6.386068570731551208e-02	8.834144324802288301e-04	9.737680184202425204e-01	6.656487669993538941e-03	nan	nan	nan	nan	5.739250000000017948e-02	1.536274053858964483e-01	9.826831031342785350e-01	1.865336049842804961e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.714948454872597172e-02	9.222176403016588316e-04	nan	nan
6.300000000000000000e+01	5.398461239605649098e+02	5.438023398662843455e+00	nan	nan	6.878267129960359549e-02	1.054899518967346078e-03	9.731865125224523627e-01	6.799334309783119056e-03	nan	nan	nan	nan	6.232240000000022206e-02	1.536894919680710792e-01	9.822939593844870476e-01	1.907033297549226916e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.242362392540000804e-02	1.122746698031075636e-03	nan	nan
6.400000000000000000e+01	5.519785679417357187e+02	5.452422013327735684e+00	nan	nan	7.194910063617593332e-02	9.383516364614306795e-04	9.726052012411241510e-01	6.942556186673710245e-03	nan	nan	nan	nan	6.545870000000020283e-02	1.537472158928318844e-01	9.819048156346955603e-01	1.948730545255648872e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.625052475656268258e-02	9.400634640448771650e-04	nan	nan
6.500000000000000000e+01	5.635727003000308741e+02	5.465559914798557628e+00	nan	nan	6.754778593588567359e-02	7.228039614167237371e-04	9.720240845214767056e-01	7.086193109383506772e-03	nan	nan	nan	nan	6.166349999999987119e-02	1.538053880230153547e-01	9.815156718849040729e-01	1.990427792962071174e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.022363915871691398e-02	6.287546286947349756e-04	nan	nan
6.600000000000000000e+01	5.760378540936847003e+02	5.475321628023888998e+00	nan	nan	6.942025326194724288e-02	6.873050017986611889e-04	9.714447097601298653e-01	7.227339678830787748e-03	nan	nan	nan	nan	6.359329999999996375e-02	1.538648642931968735e-01	9.811265281351125855e-01	2.032125040668493129e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.182616962162375662e-02	5.370962127846058351e-04	nan	nan
6.700000000000000000e+01	5.882588831926166222e+02	5.478965638066521926e+00	nan	nan	6.546912125878456834e-02	7.262160091640464891e-04	9.708689750512864425e-01	7.363339948877224185e-03	nan	nan	nan	nan	6.018569999999989761e-02	1.539252681601878392e-01	9.807373843853210982e-01	2.073822288374915085e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.725087008373193731e-02	6.283371808044111275e-04	nan	nan
6.800000000000000000e+01	6.012037212108306221e+02	5.476620824743784866e+00	nan	nan	7.540310476273812124e-02	1.030861075709697729e-03	9.702934287934875668e-01	7.500293830803822330e-03	nan	nan	nan	nan	6.955379999999999896e-02	1.539834317207189607e-01	9.803482406355296108e-01	2.115519536081337040e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.793276372017010123e-02	9.952951783317263296e-04	nan	nan
6.900000000000000000e+01	6.125760465841387941e+02	5.470857990924277381e+00	nan	nan	7.169057280619023365e-02	9.273712004215285166e-04	9.697180709349619843e-01	7.637903111903730780e-03	nan	nan	nan	nan	6.611579999999994683e-02	1.540379738531764686e-01	9.799590968857381235e-01	2.157216783787758996e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.267152641749481168e-02	8.535543082649496658e-04	nan	nan
7.000000000000000000e+01	6.246721096826953499e+02	5.463656459432024270e+00	nan	nan	7.786809588872360688e-02	9.366872945321401715e-04	9.691429014239512085e-01	7.776176551849047457e-03	nan	nan	nan	nan	7.173149999999983706e-02	1.540914941843832264e-01	9.795699531359466361e-01	2.198914031494181298e-02	8.017700000000000671e+01	2.000000000000000111e-01	9.014098603182549296e-02	8.161865637604906508e-04	nan	nan
7.100000000000000000e+01	6.357658423344208813e+02	5.455328934166594479e+00	nan	nan	6.688338506668617400e-02	8.195169556663987236e-04	9.685679202087098538e-01	7.915088877327752792e-03	nan	nan	nan	nan	6.154010000000020852e-02	1.541469209842317167e-01	9.791808093861551487e-01	2.240611279200603254e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.753303735783977080e-02	7.162049155574250290e-04	nan	nan
7.200000000000000000e+01	6.486635699880490620e+02	5.443109225182828581e+00	nan	nan	6.510352751484115019e-02	8.970399854086855054e-04	9.679931272375054130e-01	8.054791717915246729e-03	nan	nan	nan	nan	5.982529999999997017e-02	1.542076887115908235e-01	9.787916656363636614e-01	2.282308526907025209e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.474386574197267041e-02	8.279672019921234223e-04	nan	nan
7.300000000000000000e+01	6.620425943410596119e+02	5.428495344819245005e+00	nan	nan	6.505716804612383941e-02	1.062965248235427139e-03	9.674185224586189236e-01	8.194935324232863194e-03	nan	nan	nan	nan	5.970399999999997931e-02	1.542698141161528425e-01	9.784025218865721740e-01	2.324005774613447164e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.432007475582658174e-02	1.044128942656999187e-03	nan	nan
7.400000000000000000e+01	6.754979091168511331e+02	5.414603873321500949e+00	nan	nan	6.251277737774897647e-02	9.605222933547004523e-04	9.668441058203440797e-01	8.335542541132077987e-03	nan	nan	nan	nan	5.717760000000016163e-02	1.543317288605234039e-01	9.780133781367806867e-01	2.365703022319869120e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.083301340496619969e-02	9.062263305751754082e-04	nan	nan
7.500000000000000000e+01	6.896156199402323637e+02	5.407173203381518967e+00	nan	nan	6.514616495206805580e-02	8.552090681718337419e-04	9.662698772709874540e-01	8.476850368719607981e-03	nan	nan	nan	nan	5.933959999999993684e-02	1.543931608690718438e-01	9.776242343869891993e-01	2.407400270026291075e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.402672871106354135e-02	7.287814634372976122e-04	nan	nan
7.600000000000000000e+01	7.031242541513040578e+02	5.405333276627884764e+00	nan	nan	7.693007725535451480e-02	8.953208088965153213e-04	9.656957822006425607e-01	8.611324162856356934e-03	nan	nan	nan	nan	6.980919999999990466e-02	1.544490647733365307e-01	9.772350906371977119e-01	2.449097517732713031e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.665771344203841708e-02	6.554104250984824987e-04	nan	nan
7.700000000000000000e+01	7.146639078102811027e+02	5.405742482684855688e+00	nan	nan	6.478706970301290058e-02	7.056140794610342394e-04	9.651218546764155359e-01	8.743998643730538714e-03	nan	nan	nan	nan	5.856620000000001269e-02	1.545056001402001777e-01	9.768459468874062246e-01	2.490794765439134986e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.302949666877134316e-02	4.468745687376565702e-04	nan	nan
7.800000000000000000e+01	7.283570050602257879e+02	5.407103168680120753e+00	nan	nan	6.452756079160601455e-02	7.179197950702002375e-04	9.645481151752959281e-01	8.877566719994711350e-03	nan	nan	nan	nan	5.808880000000016253e-02	1.545673794850483118e-01	9.764568031376146262e-01	2.532492013145556942e-02	8.017700000000000671e+01	2.000000000000000111e-01	7.257066101678653902e-02	4.551769135359311539e-04	nan	nan
7.900000000000000000e+01	7.421366783605515138e+02	5.408968369055479286e+00	nan	nan	7.362700333503877093e-02	7.165575824777948829e-04	9.639745636455988587e-01	9.012224101885906932e-03	nan	nan	nan	nan	6.649139999999986728e-02	1.546282304663522955e-01	9.760676593878231389e-01	2.574189260851979244e-02	8.017700000000000671e+01	2.000000000000000111e-01	8.254698538793202311e-02	2.224592796722857564e-04	nan	nan
8.000000000000000000e+01	7.542509911401215277e+02	5.409829764588131695e+00	nan	nan	6.942928973358705735e-02	6.795106250951715113e-04	9.634012000356526606e-01	9.147634562687840740e-03	nan	nan	nan	nan	6.294319999999986592e-02	1.546870933003412774e-01	9.756785156380316515e-01	2.615886508558401199e-02	8.017975993876630980e+01	2.000000000000000111e-01	7.748261379659709958e-02	1.799794888717362574e-04	nan	nan
8.100000000000000000e+01	7.671571122813770671e+02	5.408964727824923102e+00	nan	nan	7.797475163137584930e-02	8.933308830201224220e-04	9.628280242937985456e-01	9.283755465864589398e-03	nan	nan	nan	nan	7.095810000000035700e-02	1.547446979501527486e-01	9.752893718882401641e-01	2.657583756264823155e-02	8.019318889471091438e+01	2.000000000000000111e-01	8.565999698559208231e-02	5.276247723306499299e-04	nan	nan
8.200000000000000000e+01	7.788311729303425182e+02	5.407236356858701853e+00	nan	nan	7.122115125859088125e-02	1.007727287063643834e-03	9.622550363683906038e-01	9.420696913269648379e-03	nan	nan	nan	nan	6.505609999999961701e-02	1.548019228056057850e-01	9.749002281384486768e-01	2.699281003971245110e-02	8.020661785065550475e+01	2.000000000000000111e-01	7.784637381089577757e-02	7.936292227252929755e-04	nan	nan
